INFO [2024-10-11 11:41:16] [MAIN] - Initializing output folder...
INFO [2024-10-11 11:41:31] [NODES] - Adding af-sen node...
INFO [2024-10-11 11:41:31] [NODES] - Adding af-sle node...
INFO [2024-10-11 11:41:32] [NODES] - Adding af-swz node...
INFO [2024-10-11 11:41:32] [NODES] - Adding af-tgo node...
INFO [2024-10-11 11:41:32] [NODES] - Adding af-tun node...
INFO [2024-10-11 11:41:33] [NODES] - Adding af-tza node...
INFO [2024-10-11 11:41:33] [NODES] - Adding af-uga node...
INFO [2024-10-11 11:41:33] [NODES] - Adding af-zaf node...
INFO [2024-10-11 11:41:34] [NODES] - Adding af-zmb node...
INFO [2024-10-11 11:41:34] [NODES] - Adding af-zwe node...
INFO [2024-10-11 11:41:34] [NODES] - Adding as-afg node...
INFO [2024-10-11 11:41:35] [NODES] - Adding as-are node...
INFO [2024-10-11 11:41:35] [NODES] - Adding as-bgd node...
INFO [2024-10-11 11:41:35] [NODES] - Adding as-bhr node...
INFO [2024-10-11 11:41:36] [NODES] - Adding as-brn node...
INFO [2024-10-11 11:41:36] [NODES] - Adding as-btn node...
INFO [2024-10-11 11:41:36] [NODES] - Adding as-chn-an node...
INFO [2024-10-11 11:41:37] [NODES] - Adding as-chn-be node...
INFO [2024-10-11 11:41:37] [NODES] - Adding as-chn-ch node...
INFO [2024-10-11 11:41:38] [NODES] - Adding as-chn-em node...
INFO [2024-10-11 11:41:38] [NODES] - Adding as-chn-fu node...
INFO [2024-10-11 11:41:38] [NODES] - Adding as-chn-ga node...
INFO [2024-10-11 11:41:39] [NODES] - Adding as-chn-gd node...
INFO [2024-10-11 11:41:39] [NODES] - Adding as-chn-gu node...
INFO [2024-10-11 11:41:40] [NODES] - Adding as-chn-gx node...
INFO [2024-10-11 11:41:40] [NODES] - Adding as-chn-ha node...
INFO [2024-10-11 11:41:40] [NODES] - Adding as-chn-hb node...
INFO [2024-10-11 11:41:41] [NODES] - Adding as-chn-he node...
INFO [2024-10-11 11:41:41] [NODES] - Adding as-chn-hj node...
INFO [2024-10-11 11:41:42] [NODES] - Adding as-chn-hk node...
INFO [2024-10-11 11:41:42] [NODES] - Adding as-chn-hn node...
INFO [2024-10-11 11:41:43] [NODES] - Adding as-chn-hu node...
INFO [2024-10-11 11:41:43] [NODES] - Adding as-chn-ji node...
INFO [2024-10-11 11:41:43] [NODES] - Adding as-chn-js node...
INFO [2024-10-11 11:41:44] [NODES] - Adding as-chn-jx node...
INFO [2024-10-11 11:41:44] [NODES] - Adding as-chn-li node...
INFO [2024-10-11 11:41:45] [NODES] - Adding as-chn-ma node...
INFO [2024-10-11 11:41:45] [NODES] - Adding as-chn-ni node...
INFO [2024-10-11 11:41:46] [NODES] - Adding as-chn-qi node...
INFO [2024-10-11 11:41:46] [NODES] - Adding as-chn-sc node...
INFO [2024-10-11 11:41:47] [NODES] - Adding as-chn-sd node...
INFO [2024-10-11 11:41:47] [NODES] - Adding as-chn-sh node...
INFO [2024-10-11 11:41:48] [NODES] - Adding as-chn-si node...
INFO [2024-10-11 11:41:48] [NODES] - Adding as-chn-sx node...
INFO [2024-10-11 11:41:48] [NODES] - Adding as-chn-ti node...
INFO [2024-10-11 11:41:49] [NODES] - Adding as-chn-tj node...
INFO [2024-10-11 11:41:49] [NODES] - Adding as-chn-wm node...
INFO [2024-10-11 11:41:50] [NODES] - Adding as-chn-xi node...
INFO [2024-10-11 11:41:50] [NODES] - Adding as-chn-yu node...
INFO [2024-10-11 11:41:51] [NODES] - Adding as-chn-zh node...
INFO [2024-10-11 11:41:51] [NODES] - Adding as-idn node...
INFO [2024-10-11 11:41:52] [NODES] - Adding as-ind-ea node...
INFO [2024-10-11 11:41:52] [NODES] - Adding as-ind-ne node...
INFO [2024-10-11 11:41:53] [NODES] - Adding as-ind-no node...
INFO [2024-10-11 11:41:53] [NODES] - Adding as-ind-so node...
INFO [2024-10-11 11:41:54] [NODES] - Adding as-ind-we node...
INFO [2024-10-11 11:41:54] [NODES] - Adding as-irn node...
INFO [2024-10-11 11:41:55] [NODES] - Adding as-irq node...
INFO [2024-10-11 11:41:56] [NODES] - Adding as-isr node...
INFO [2024-10-11 11:41:56] [NODES] - Adding as-jor node...
INFO [2024-10-11 11:41:57] [NODES] - Adding as-jpn-ce node...
INFO [2024-10-11 11:41:57] [NODES] - Adding as-jpn-ho node...
INFO [2024-10-11 11:41:58] [NODES] - Adding as-jpn-ky node...
INFO [2024-10-11 11:41:58] [NODES] - Adding as-jpn-ok node...
INFO [2024-10-11 11:41:59] [NODES] - Adding as-jpn-sh node...
INFO [2024-10-11 11:41:59] [NODES] - Adding as-jpn-to node...
INFO [2024-10-11 11:42:00] [NODES] - Adding as-kaz node...
INFO [2024-10-11 11:42:01] [NODES] - Adding as-kgz node...
INFO [2024-10-11 11:42:01] [NODES] - Adding as-khm node...
INFO [2024-10-11 11:42:02] [NODES] - Adding as-kor node...
INFO [2024-10-11 11:42:02] [NODES] - Adding as-kwt node...
INFO [2024-10-11 11:42:03] [NODES] - Adding as-lao node...
INFO [2024-10-11 11:42:04] [NODES] - Adding as-lbn node...
INFO [2024-10-11 11:42:04] [NODES] - Adding as-lka node...
INFO [2024-10-11 11:42:05] [NODES] - Adding as-mmr node...
INFO [2024-10-11 11:42:05] [NODES] - Adding as-mng node...
INFO [2024-10-11 11:42:06] [NODES] - Adding as-mys node...
INFO [2024-10-11 11:42:06] [NODES] - Adding as-npl node...
INFO [2024-10-11 11:42:07] [NODES] - Adding as-omn node...
INFO [2024-10-11 11:42:08] [NODES] - Adding as-pak node...
INFO [2024-10-11 11:42:08] [NODES] - Adding as-phl node...
INFO [2024-10-11 11:42:09] [NODES] - Adding as-prk node...
INFO [2024-10-11 11:42:10] [NODES] - Adding as-qat node...
INFO [2024-10-11 11:42:10] [NODES] - Adding as-rus-ce node...
INFO [2024-10-11 11:42:11] [NODES] - Adding as-rus-fe node...
INFO [2024-10-11 11:42:11] [NODES] - Adding as-rus-mv node...
INFO [2024-10-11 11:42:12] [NODES] - Adding as-rus-nw node...
INFO [2024-10-11 11:42:13] [NODES] - Adding as-rus-si node...
INFO [2024-10-11 11:42:14] [NODES] - Adding as-rus-so node...
INFO [2024-10-11 11:42:14] [NODES] - Adding as-rus-ur node...
INFO [2024-10-11 11:42:15] [NODES] - Adding as-sau node...
INFO [2024-10-11 11:42:16] [NODES] - Adding as-sgp node...
INFO [2024-10-11 11:42:16] [NODES] - Adding as-syr node...
INFO [2024-10-11 11:42:17] [NODES] - Adding as-tha node...
INFO [2024-10-11 11:42:18] [NODES] - Adding as-tjk node...
INFO [2024-10-11 11:42:18] [NODES] - Adding as-tkm node...
INFO [2024-10-11 11:42:19] [NODES] - Adding as-tur node...
INFO [2024-10-11 11:42:20] [NODES] - Adding as-twn node...
INFO [2024-10-11 11:42:21] [NODES] - Adding as-uzb node...
INFO [2024-10-11 11:42:21] [NODES] - Adding as-vnm node...
INFO [2024-10-11 11:42:22] [NODES] - Adding as-yem node...
INFO [2024-10-11 11:42:23] [NODES] - Adding eu-alb node...
INFO [2024-10-11 11:42:23] [NODES] - Adding eu-arm node...
INFO [2024-10-11 11:42:24] [NODES] - Adding eu-aut node...
INFO [2024-10-11 11:42:25] [NODES] - Adding eu-aze node...
INFO [2024-10-11 11:42:26] [NODES] - Adding eu-bel node...
INFO [2024-10-11 11:42:26] [NODES] - Adding eu-bgr node...
INFO [2024-10-11 11:42:27] [NODES] - Adding eu-bih node...
INFO [2024-10-11 11:42:28] [NODES] - Adding eu-blr node...
INFO [2024-10-11 11:42:29] [NODES] - Adding eu-che node...
INFO [2024-10-11 11:42:30] [NODES] - Adding eu-cyp node...
INFO [2024-10-11 11:42:30] [NODES] - Adding eu-cze node...
INFO [2024-10-11 11:42:31] [NODES] - Adding eu-deu node...
INFO [2024-10-11 11:42:32] [NODES] - Adding eu-dnk node...
INFO [2024-10-11 11:42:33] [NODES] - Adding eu-esp node...
INFO [2024-10-11 11:42:34] [NODES] - Adding eu-est node...
INFO [2024-10-11 11:42:34] [NODES] - Adding eu-fin node...
INFO [2024-10-11 11:42:35] [NODES] - Adding eu-fra node...
INFO [2024-10-11 11:42:36] [NODES] - Adding eu-gbr node...
INFO [2024-10-11 11:42:37] [NODES] - Adding eu-geo node...
INFO [2024-10-11 11:42:37] [NODES] - Adding eu-grc node...
INFO [2024-10-11 11:42:38] [NODES] - Adding eu-hrv node...
INFO [2024-10-11 11:42:39] [NODES] - Adding eu-hun node...
INFO [2024-10-11 11:42:40] [NODES] - Adding eu-irl node...
INFO [2024-10-11 11:42:41] [NODES] - Adding eu-isl node...
INFO [2024-10-11 11:42:42] [NODES] - Adding eu-ita node...
INFO [2024-10-11 11:42:43] [NODES] - Adding eu-kos node...
INFO [2024-10-11 11:42:44] [NODES] - Adding eu-ltu node...
INFO [2024-10-11 11:42:44] [NODES] - Adding eu-lux node...
INFO [2024-10-11 11:42:45] [NODES] - Adding eu-lva node...
INFO [2024-10-11 11:42:46] [NODES] - Adding eu-mda node...
INFO [2024-10-11 11:42:47] [NODES] - Adding eu-mkd node...
INFO [2024-10-11 11:42:48] [NODES] - Adding eu-mne node...
INFO [2024-10-11 11:42:49] [NODES] - Adding eu-nld node...
INFO [2024-10-11 11:42:50] [NODES] - Adding eu-nor node...
INFO [2024-10-11 11:42:51] [NODES] - Adding eu-pol node...
INFO [2024-10-11 11:42:52] [NODES] - Adding eu-prt node...
INFO [2024-10-11 11:42:53] [NODES] - Adding eu-rou node...
INFO [2024-10-11 11:42:54] [NODES] - Adding eu-srb node...
INFO [2024-10-11 11:42:55] [NODES] - Adding eu-svk node...
INFO [2024-10-11 11:42:56] [NODES] - Adding eu-svn node...
INFO [2024-10-11 11:42:57] [NODES] - Adding eu-swe node...
INFO [2024-10-11 11:42:58] [NODES] - Adding eu-ukr node...
INFO [2024-10-11 11:42:59] [NODES] - Adding oc-ata node...
INFO [2024-10-11 11:43:00] [NODES] - Adding oc-aus-nt node...
INFO [2024-10-11 11:43:01] [NODES] - Adding oc-aus-ql node...
INFO [2024-10-11 11:43:02] [NODES] - Adding oc-aus-sa node...
INFO [2024-10-11 11:43:03] [NODES] - Adding oc-aus-sw node...
INFO [2024-10-11 11:43:04] [NODES] - Adding oc-aus-ta node...
INFO [2024-10-11 11:43:05] [NODES] - Adding oc-aus-vi node...
INFO [2024-10-11 11:43:06] [NODES] - Adding oc-aus-wa node...
INFO [2024-10-11 11:43:07] [NODES] - Adding oc-fji node...
INFO [2024-10-11 11:43:08] [NODES] - Adding oc-nzl node...
INFO [2024-10-11 11:43:09] [NODES] - Adding oc-png node...
INFO [2024-10-11 11:43:10] [NODES] - Adding na-can-ab node...
INFO [2024-10-11 11:43:11] [NODES] - Adding na-can-ar node...
INFO [2024-10-11 11:43:12] [NODES] - Adding na-can-bc node...
INFO [2024-10-11 11:43:13] [NODES] - Adding na-can-mb node...
INFO [2024-10-11 11:43:14] [NODES] - Adding na-can-nl node...
INFO [2024-10-11 11:43:15] [NODES] - Adding na-can-no node...
INFO [2024-10-11 11:43:16] [NODES] - Adding na-can-on node...
INFO [2024-10-11 11:43:18] [NODES] - Adding na-can-qc node...
INFO [2024-10-11 11:43:18] [NODES] - Adding na-can-sk node...
INFO [2024-10-11 11:43:20] [NODES] - Adding na-cri node...
INFO [2024-10-11 11:43:21] [NODES] - Adding na-cub node...
INFO [2024-10-11 11:43:22] [NODES] - Adding na-dom node...
INFO [2024-10-11 11:43:23] [NODES] - Adding na-gtm node...
INFO [2024-10-11 11:43:24] [NODES] - Adding na-hnd node...
INFO [2024-10-11 11:43:25] [NODES] - Adding na-jam node...
INFO [2024-10-11 11:43:26] [NODES] - Adding na-mex node...
INFO [2024-10-11 11:43:27] [NODES] - Adding na-nic node...
INFO [2024-10-11 11:43:28] [NODES] - Adding na-pan node...
INFO [2024-10-11 11:43:30] [NODES] - Adding na-slv node...
INFO [2024-10-11 11:43:31] [NODES] - Adding na-tto node...
INFO [2024-10-11 11:43:32] [NODES] - Adding na-usa-ak node...
INFO [2024-10-11 11:43:33] [NODES] - Adding na-usa-az node...
INFO [2024-10-11 11:43:34] [NODES] - Adding na-usa-ca node...
INFO [2024-10-11 11:43:36] [NODES] - Adding na-usa-er node...
INFO [2024-10-11 11:43:37] [NODES] - Adding na-usa-fr node...
INFO [2024-10-11 11:43:38] [NODES] - Adding na-usa-gu node...
INFO [2024-10-11 11:43:39] [NODES] - Adding na-usa-ha node...
INFO [2024-10-11 11:43:40] [NODES] - Adding na-usa-me node...
INFO [2024-10-11 11:43:42] [NODES] - Adding na-usa-mw node...
INFO [2024-10-11 11:43:43] [NODES] - Adding na-usa-ne node...
INFO [2024-10-11 11:43:44] [NODES] - Adding na-usa-nw node...
INFO [2024-10-11 11:43:46] [NODES] - Adding na-usa-ny node...
INFO [2024-10-11 11:43:47] [NODES] - Adding na-usa-pr node...
INFO [2024-10-11 11:43:48] [NODES] - Adding na-usa-ra node...
INFO [2024-10-11 11:43:49] [NODES] - Adding na-usa-re node...
INFO [2024-10-11 11:43:51] [NODES] - Adding na-usa-rm node...
INFO [2024-10-11 11:43:52] [NODES] - Adding na-usa-rw node...
INFO [2024-10-11 11:43:53] [NODES] - Adding na-usa-sa node...
INFO [2024-10-11 11:43:55] [NODES] - Adding na-usa-sc node...
INFO [2024-10-11 11:43:56] [NODES] - Adding na-usa-se node...
INFO [2024-10-11 11:43:57] [NODES] - Adding na-usa-sn node...
INFO [2024-10-11 11:43:59] [NODES] - Adding na-usa-ss node...
INFO [2024-10-11 11:44:00] [NODES] - Adding na-usa-sv node...
INFO [2024-10-11 11:44:01] [NODES] - Adding na-usa-sw node...
INFO [2024-10-11 11:44:03] [NODES] - Adding sa-arg node...
INFO [2024-10-11 11:44:04] [NODES] - Adding sa-bol node...
INFO [2024-10-11 11:44:05] [NODES] - Adding sa-bra-cn node...
INFO [2024-10-11 11:44:07] [NODES] - Adding sa-bra-cw node...
INFO [2024-10-11 11:44:08] [NODES] - Adding sa-bra-j1 node...
INFO [2024-10-11 11:44:10] [NODES] - Adding sa-bra-j2 node...
INFO [2024-10-11 11:44:11] [NODES] - Adding sa-bra-j3 node...
INFO [2024-10-11 11:44:13] [NODES] - Adding sa-bra-ne node...
INFO [2024-10-11 11:44:14] [NODES] - Adding sa-bra-nw node...
INFO [2024-10-11 11:44:16] [NODES] - Adding sa-bra-se node...
INFO [2024-10-11 11:44:17] [NODES] - Adding sa-bra-so node...
INFO [2024-10-11 11:44:19] [NODES] - Adding sa-bra-we node...
INFO [2024-10-11 11:44:20] [NODES] - Adding sa-chl node...
INFO [2024-10-11 11:44:22] [NODES] - Adding sa-col node...
INFO [2024-10-11 11:44:23] [NODES] - Adding sa-ecu node...
INFO [2024-10-11 11:44:25] [NODES] - Adding sa-guf node...
INFO [2024-10-11 11:44:26] [NODES] - Adding sa-guy node...
INFO [2024-10-11 11:44:27] [NODES] - Adding sa-per node...
INFO [2024-10-11 11:44:29] [NODES] - Adding sa-pry node...
INFO [2024-10-11 11:44:30] [NODES] - Adding sa-ury node...
INFO [2024-10-11 11:44:32] [NODES] - Adding sa-ven node...
INFO [2024-10-11 11:44:33] [MAIN] - Done adding nodes! (run time : 193.76s).

INFO [2024-10-11 11:44:33] [MAIN] - Adding districts...

INFO [2024-10-11 11:44:34] [DISTRICTS] - Creating global district...
INFO [2024-10-11 11:44:35] [DISTRICTS] - Done creating global district!
INFO [2024-10-11 11:44:35] [DISTRICTS] - Creating africa continental district...
INFO [2024-10-11 11:44:36] [DISTRICTS] - Done creating africa continental district!
INFO [2024-10-11 11:44:36] [DISTRICTS] - Creating asia continental district...
INFO [2024-10-11 11:44:37] [DISTRICTS] - Done creating asia continental district!
INFO [2024-10-11 11:44:37] [DISTRICTS] - Creating europe continental district...
INFO [2024-10-11 11:44:39] [DISTRICTS] - Done creating europe continental district!
INFO [2024-10-11 11:44:39] [DISTRICTS] - Creating oceania continental district...
INFO [2024-10-11 11:44:40] [DISTRICTS] - Done creating oceania continental district!
INFO [2024-10-11 11:44:40] [DISTRICTS] - Creating north america continental district...
INFO [2024-10-11 11:44:41] [DISTRICTS] - Done creating north america continental district!
INFO [2024-10-11 11:44:41] [DISTRICTS] - Creating south america continental district...
INFO [2024-10-11 11:44:42] [DISTRICTS] - Done creating south america continental district!
INFO [2024-10-11 11:44:42] [DISTRICTS] - Creating as-chn national district from regional nodes...
INFO [2024-10-11 11:44:44] [DISTRICTS] - Done creating as-chn national district!
INFO [2024-10-11 11:44:44] [DISTRICTS] - Creating as-ind national district from regional nodes...
INFO [2024-10-11 11:44:45] [DISTRICTS] - Done creating as-ind national district!
INFO [2024-10-11 11:44:45] [DISTRICTS] - Creating as-jpn national district from regional nodes...
INFO [2024-10-11 11:44:47] [DISTRICTS] - Done creating as-jpn national district!
INFO [2024-10-11 11:44:47] [DISTRICTS] - Creating as-rus national district from regional nodes...
INFO [2024-10-11 11:44:49] [DISTRICTS] - Done creating as-rus national district!
INFO [2024-10-11 11:44:49] [DISTRICTS] - Creating oc-aus national district from regional nodes...
INFO [2024-10-11 11:44:50] [DISTRICTS] - Done creating oc-aus national district!
INFO [2024-10-11 11:44:50] [DISTRICTS] - Creating na-can national district from regional nodes...
INFO [2024-10-11 11:44:51] [DISTRICTS] - Done creating na-can national district!
INFO [2024-10-11 11:44:51] [DISTRICTS] - Creating na-usa national district from regional nodes...
INFO [2024-10-11 11:44:53] [DISTRICTS] - Done creating na-usa national district!
INFO [2024-10-11 11:44:53] [DISTRICTS] - Creating sa-bra national district from regional nodes...
INFO [2024-10-11 11:44:54] [DISTRICTS] - Done creating sa-bra national district!
INFO [2024-10-11 11:44:54] [MAIN] - Done adding districts! (run time : 20.63s).

INFO [2024-10-11 11:44:54] [MAIN] - Adding load data...

INFO [2024-10-11 11:44:56] [LOAD] - Adding af-ago load data...
INFO [2024-10-11 11:44:58] [LOAD] - Adding af-bdi load data...
INFO [2024-10-11 11:45:00] [LOAD] - Adding af-ben load data...
INFO [2024-10-11 11:45:01] [LOAD] - Adding af-bfa load data...
INFO [2024-10-11 11:45:02] [LOAD] - Adding af-bwa load data...
INFO [2024-10-11 11:45:03] [LOAD] - Adding af-caf load data...
INFO [2024-10-11 11:45:04] [LOAD] - Adding af-civ load data...
INFO [2024-10-11 11:45:05] [LOAD] - Adding af-cmr load data...
INFO [2024-10-11 11:45:07] [LOAD] - Adding af-cod load data...
INFO [2024-10-11 11:45:08] [LOAD] - Adding af-cog load data...
INFO [2024-10-11 11:45:09] [LOAD] - Adding af-cpv load data...
INFO [2024-10-11 11:45:10] [LOAD] - Adding af-dji load data...
INFO [2024-10-11 11:45:12] [LOAD] - Adding af-dza load data...
INFO [2024-10-11 11:45:13] [LOAD] - Adding af-egy load data...
INFO [2024-10-11 11:45:14] [LOAD] - Adding af-eri load data...
INFO [2024-10-11 11:45:15] [LOAD] - Adding af-esh load data...
INFO [2024-10-11 11:45:17] [LOAD] - Adding af-eth load data...
INFO [2024-10-11 11:45:18] [LOAD] - Adding af-gab load data...
INFO [2024-10-11 11:45:19] [LOAD] - Adding af-gha load data...
INFO [2024-10-11 11:45:20] [LOAD] - Adding af-gin load data...
INFO [2024-10-11 11:45:22] [LOAD] - Adding af-gmb load data...
INFO [2024-10-11 11:45:23] [LOAD] - Adding af-gnb load data...
INFO [2024-10-11 11:45:24] [LOAD] - Adding af-gnq load data...
INFO [2024-10-11 11:45:26] [LOAD] - Adding af-ken load data...
INFO [2024-10-11 11:45:27] [LOAD] - Adding af-lbr load data...
INFO [2024-10-11 11:45:28] [LOAD] - Adding af-lby load data...
INFO [2024-10-11 11:45:30] [LOAD] - Adding af-lso load data...
INFO [2024-10-11 11:45:31] [LOAD] - Adding af-mar load data...
INFO [2024-10-11 11:45:32] [LOAD] - Adding af-mdg load data...
INFO [2024-10-11 11:45:33] [LOAD] - Adding af-mli load data...
INFO [2024-10-11 11:45:34] [LOAD] - Adding af-moz load data...
INFO [2024-10-11 11:45:36] [LOAD] - Adding af-mrt load data...
INFO [2024-10-11 11:45:37] [LOAD] - Adding af-mus load data...
INFO [2024-10-11 11:45:38] [LOAD] - Adding af-mwi load data...
INFO [2024-10-11 11:45:39] [LOAD] - Adding af-nam load data...
INFO [2024-10-11 11:45:40] [LOAD] - Adding af-ner load data...
INFO [2024-10-11 11:45:42] [LOAD] - Adding af-nga load data...
INFO [2024-10-11 11:45:43] [LOAD] - Adding af-rwa load data...
INFO [2024-10-11 11:45:44] [LOAD] - Adding af-sdn load data...
INFO [2024-10-11 11:45:45] [LOAD] - Adding af-sen load data...
INFO [2024-10-11 11:45:46] [LOAD] - Adding af-sle load data...
INFO [2024-10-11 11:45:47] [LOAD] - Adding af-swz load data...
INFO [2024-10-11 11:45:48] [LOAD] - Adding af-tgo load data...
INFO [2024-10-11 11:45:49] [LOAD] - Adding af-tun load data...
INFO [2024-10-11 11:45:51] [LOAD] - Adding af-tza load data...
INFO [2024-10-11 11:45:52] [LOAD] - Adding af-uga load data...
INFO [2024-10-11 11:45:53] [LOAD] - Adding af-zaf load data...
INFO [2024-10-11 11:45:54] [LOAD] - Adding af-zmb load data...
INFO [2024-10-11 11:45:55] [LOAD] - Adding af-zwe load data...
INFO [2024-10-11 11:45:56] [LOAD] - Adding as-afg load data...
INFO [2024-10-11 11:45:57] [LOAD] - Adding as-are load data...
INFO [2024-10-11 11:45:58] [LOAD] - Adding as-bgd load data...
INFO [2024-10-11 11:45:59] [LOAD] - Adding as-bhr load data...
INFO [2024-10-11 11:46:00] [LOAD] - Adding as-brn load data...
INFO [2024-10-11 11:46:02] [LOAD] - Adding as-btn load data...
INFO [2024-10-11 11:46:03] [LOAD] - Adding as-chn-an load data...
INFO [2024-10-11 11:46:04] [LOAD] - Adding as-chn-be load data...
INFO [2024-10-11 11:46:05] [LOAD] - Adding as-chn-ch load data...
INFO [2024-10-11 11:46:06] [LOAD] - Adding as-chn-em load data...
INFO [2024-10-11 11:46:07] [LOAD] - Adding as-chn-fu load data...
INFO [2024-10-11 11:46:08] [LOAD] - Adding as-chn-ga load data...
INFO [2024-10-11 11:46:09] [LOAD] - Adding as-chn-gd load data...
INFO [2024-10-11 11:46:10] [LOAD] - Adding as-chn-gu load data...
INFO [2024-10-11 11:46:11] [LOAD] - Adding as-chn-gx load data...
INFO [2024-10-11 11:46:12] [LOAD] - Adding as-chn-ha load data...
INFO [2024-10-11 11:46:13] [LOAD] - Adding as-chn-hb load data...
INFO [2024-10-11 11:46:14] [LOAD] - Adding as-chn-he load data...
INFO [2024-10-11 11:46:15] [LOAD] - Adding as-chn-hj load data...
INFO [2024-10-11 11:46:16] [LOAD] - Adding as-chn-hk load data...
INFO [2024-10-11 11:46:17] [LOAD] - Adding as-chn-hn load data...
INFO [2024-10-11 11:46:18] [LOAD] - Adding as-chn-hu load data...
INFO [2024-10-11 11:46:19] [LOAD] - Adding as-chn-ji load data...
INFO [2024-10-11 11:46:20] [LOAD] - Adding as-chn-js load data...
INFO [2024-10-11 11:46:21] [LOAD] - Adding as-chn-jx load data...
INFO [2024-10-11 11:46:22] [LOAD] - Adding as-chn-li load data...
INFO [2024-10-11 11:46:22] [LOAD] - Adding as-chn-ma load data...
INFO [2024-10-11 11:46:23] [LOAD] - Adding as-chn-ni load data...
INFO [2024-10-11 11:46:24] [LOAD] - Adding as-chn-qi load data...
INFO [2024-10-11 11:46:25] [LOAD] - Adding as-chn-sc load data...
INFO [2024-10-11 11:46:26] [LOAD] - Adding as-chn-sd load data...
INFO [2024-10-11 11:46:27] [LOAD] - Adding as-chn-sh load data...
INFO [2024-10-11 11:46:28] [LOAD] - Adding as-chn-si load data...
INFO [2024-10-11 11:46:29] [LOAD] - Adding as-chn-sx load data...
INFO [2024-10-11 11:46:30] [LOAD] - Adding as-chn-ti load data...
INFO [2024-10-11 11:46:31] [LOAD] - Adding as-chn-tj load data...
INFO [2024-10-11 11:46:32] [LOAD] - Adding as-chn-wm load data...
INFO [2024-10-11 11:46:33] [LOAD] - Adding as-chn-xi load data...
INFO [2024-10-11 11:46:34] [LOAD] - Adding as-chn-yu load data...
INFO [2024-10-11 11:46:35] [LOAD] - Adding as-chn-zh load data...
INFO [2024-10-11 11:46:36] [LOAD] - Adding as-idn load data...
INFO [2024-10-11 11:46:37] [LOAD] - Adding as-ind-ea load data...
INFO [2024-10-11 11:46:38] [LOAD] - Adding as-ind-ne load data...
INFO [2024-10-11 11:46:39] [LOAD] - Adding as-ind-no load data...
INFO [2024-10-11 11:46:40] [LOAD] - Adding as-ind-so load data...
INFO [2024-10-11 11:46:41] [LOAD] - Adding as-ind-we load data...
INFO [2024-10-11 11:46:42] [LOAD] - Adding as-irn load data...
INFO [2024-10-11 11:46:43] [LOAD] - Adding as-irq load data...
INFO [2024-10-11 11:46:44] [LOAD] - Adding as-isr load data...
