INFO [2024-08-19 14:59:29] [MAIN] - Creating Deane_EU_Agg_new__2024_08_19_14_59_29 study...

INFO [2024-08-19 14:59:29] [MAIN] - Unit commitment mode : ACCURATE
INFO [2024-08-19 14:59:29] [MAIN] - Adding nodes...

INFO [2024-08-19 14:59:31] [NODES] - Adding EU-DEU node...
INFO [2024-08-19 14:59:31] [MAIN] - Done adding nodes! (run time : 1.82s).

INFO [2024-08-19 14:59:31] [MAIN] - Adding load data...

INFO [2024-08-19 14:59:32] [LOAD] - Adding EU-DEU load data...
INFO [2024-08-19 14:59:32] [MAIN] - Done adding load data! (run time : 1.39s).

INFO [2024-08-19 14:59:32] [MAIN] - Fetching wind data...

INFO [2024-08-19 14:59:33] [WIND] - Adding EU-DEU aggregated wind data...
INFO [2024-08-19 14:59:33] [MAIN] - Done adding wind data! (run time : 0.17s).

INFO [2024-08-19 14:59:33] [MAIN] - Fetching solar data...

INFO [2024-08-19 14:59:33] [SOLAR] - Adding EU-DEU aggregated solar data...
INFO [2024-08-19 14:59:33] [MAIN] - Done adding solar data! (run time : 0.14s).

INFO [2024-08-19 14:59:33] [MAIN] - Beginning hydro implementation...
INFO [2024-08-19 14:59:34] [HYDRO] - Initializing EU-DEU hydro parameters...
INFO [2024-08-19 14:59:35] [HYDRO] - Adding EU-DEU max power timeseries...
INFO [2024-08-19 14:59:35] [HYDRO] - Adding EU-DEU hydro profiles...
INFO [2024-08-19 14:59:35] [MAIN] - Done adding hydro!
INFO [2024-08-19 14:59:35] [MAIN] - Fetching thermal data...
INFO [2024-08-19 14:59:38] [MAIN] - Aggregating identical generators...
INFO [2024-08-19 14:59:38] [MAIN] - Running 25-clustering algorithm on generators...
INFO [2024-08-19 14:59:39] [THERMAL] - Adding DEU_GAS_BHKW10907_BHKWLUDWIGSHAF10909_BHKWOBEREVIEH10910_GHD11122_GUDANLAGE generator to EU-DEU node...
INFO [2024-08-19 14:59:39] [THERMAL] - Adding DEU_GAS_NATURALGASTUR11501_WERKSKRAFTWERK11804_BOCHUM10983 generator to EU-DEU node...
INFO [2024-08-19 14:59:39] [THERMAL] - Adding DEU_GAS_KRAFTWERKMITTE11405_HKWHALLETROTH11208_HKWDRESDENNOS11200 generator to EU-DEU node...
INFO [2024-08-19 14:59:40] [THERMAL] - Adding DEU_GAS_KWKIRCHLENGERN11345 generator to EU-DEU node...
INFO [2024-08-19 14:59:40] [THERMAL] - Adding DEU_GAS_HKWNIEHL211221 generator to EU-DEU node...
INFO [2024-08-19 14:59:40] [THERMAL] - Adding DEU_GAS_ENERGIEZENTRUM11092_HEIZKRAFTWERKB11264_HEIZKRAFTWERKS11278_HKWWIES generator to EU-DEU node...
INFO [2024-08-19 14:59:40] [THERMAL] - Adding DEU_GAS_GTKWDARMSTADT11128_HEIZKRAFTWERKK11271_HEIZKRAFTWERKS11277_ADSANLAG generator to EU-DEU node...
INFO [2024-08-19 14:59:40] [THERMAL] - Adding DEU_GAS_HKWFENNEGRUB11205_HKWHILTROP11209_HKWSCHWERINS11231_NATURALGASKRAF1 generator to EU-DEU node...
INFO [2024-08-19 14:59:40] [THERMAL] - Adding DEU_GAS_RAGANTHRAZITI11596_EVCGLOBALFOU11064_KRAFTWERK211393_UNTERBREIZBACH generator to EU-DEU node...
INFO [2024-08-19 14:59:40] [THERMAL] - Adding DEU_GAS_GUDHKWNEUBRAN11179_GUDBAUNATALV11170_SDDT111723_HKWBARMEN11196_HKWP generator to EU-DEU node...
INFO [2024-08-19 14:59:40] [THERMAL] - Adding DEU_GAS_INDUSTRIEPARKW11335_EMDENNATURALG11086_KOMBIHKW11388_GUDLEUNA11173_ generator to EU-DEU node...
INFO [2024-08-19 14:59:41] [THERMAL] - Adding DEU_GAS_BHKWH_12010908_GUDKRAFTWERK11181_HEIZKRAFTWERK411261_HEIZKRAFTWERKZ generator to EU-DEU node...
INFO [2024-08-19 14:59:41] [THERMAL] - Adding DEU_GAS_HUCKINGEN11302_KNAPSACKNATURA11383_DUISBURGRUHROR11050_CHARLOTTENBU generator to EU-DEU node...
INFO [2024-08-19 14:59:41] [THERMAL] - Adding DEU_GAS_GUDSCHWARZHEID11175_HEIZKRAFTWERKE11283_HKWNIEDERRAD11220_GUDTIEFST generator to EU-DEU node...
INFO [2024-08-19 14:59:41] [THERMAL] - Adding DEU_GAS_HKWERLANGENN11204_NATURALGASTUR11505_UPMAUGSBURG11753_HKW1WERKOFFS1 generator to EU-DEU node...
INFO [2024-08-19 14:59:41] [THERMAL] - Adding DEU_GAS_GERSTEINWERK11141_GEMEINSCHAFTSKR11138_RHEINHAFENDAMP11618 generator to EU-DEU node...
INFO [2024-08-19 14:59:41] [THERMAL] - Adding DEU_GAS_KESSEL211371_ERWEITERUNGENE11099 generator to EU-DEU node...
INFO [2024-08-19 14:59:41] [THERMAL] - Adding DEU_COA_TIEFSTACKPOWER11739_FLENSBURGPOWER11111_KRAFTWERKENSDO11396_HKWNORD generator to EU-DEU node...
INFO [2024-08-19 14:59:42] [THERMAL] - Adding DEU_COA_IBBENBRENBP11323_HAMBURGMOORBUR11247_WALHEIMPOWERS11787_GKHHANNOVER generator to EU-DEU node...
INFO [2024-08-19 14:59:42] [THERMAL] - Adding DEU_COA_PLWERKKNNE11559_HEIZKRAFTWERKM11274 generator to EU-DEU node...
INFO [2024-08-19 14:59:42] [THERMAL] - Adding DEU_COA_KESSEL411372_KRAFTWERK11391 generator to EU-DEU node...
INFO [2024-08-19 14:59:42] [THERMAL] - Adding DEU_COA_WUPPERTALELBER11838_DEUBENPOWERST11040_BERLINMOABITP10938_HKWI11211 generator to EU-DEU node...
INFO [2024-08-19 14:59:42] [THERMAL] - Adding DEU_COA_HEIZKRAFTWERK311260 generator to EU-DEU node...
INFO [2024-08-19 14:59:42] [THERMAL] - Adding DEU_COA_WILHELMSHAVENP11817_ALTBACHPOWERS10887_ROSTOCKPOWERS11638_RHEINHAFE generator to EU-DEU node...
INFO [2024-08-19 14:59:43] [THERMAL] - Adding DEU_COA_BOA210982_KWWALSUM11349_SCHKOPAUPOWER11665_SCHWARZEPUMPE11673_WEISW generator to EU-DEU node...
INFO [2024-08-19 14:59:43] [THERMAL] - Adding DEU_COA_HEIZKRAFTWERKS11279 generator to EU-DEU node...
INFO [2024-08-19 14:59:43] [THERMAL] - Adding DEU_COA_BERGKAMENPOWER10936_KRAFTWERKBEXBA11395_HERNEPOWERSTA11288_TRIANELK generator to EU-DEU node...
INFO [2024-08-19 14:59:43] [THERMAL] - Adding DEU_COA_HKWKARCHERSTR_11214_KOHLEKRAFTWERK11387_FORTUNANORD11113_PLWERKEUSK generator to EU-DEU node...
INFO [2024-08-19 14:59:43] [THERMAL] - Adding DEU_COA_KRAFTWERKN23011406_WACHTBERGPOWER11777_HASTEDTPOWERS11251_HKWWEST11 generator to EU-DEU node...
INFO [2024-08-19 14:59:43] [THERMAL] - Adding DEU_COA_KWM11360_SCHOLVENPOWER11669_LNENPOWERST11449 generator to EU-DEU node...
INFO [2024-08-19 14:59:43] [THERMAL] - Adding DEU_COA_KWVOERDE11348_JANSCHWALDEPOW11338_GKMMANNHEIM11125_FRIMMERSDORFPO11 generator to EU-DEU node...
INFO [2024-08-19 14:59:44] [THERMAL] - Adding DEU_COA_PFORZHEIMPOWER11577_HKWSACHTLEBEN11226 generator to EU-DEU node...
INFO [2024-08-19 14:59:44] [THERMAL] - Adding DEU_COA_CHEMIEPARKMARL11011_HKWWEST11233 generator to EU-DEU node...
INFO [2024-08-19 14:59:44] [THERMAL] - Adding DEU_COA_HEIZKRAFTWERKF11266_DESSAUPOWERST11037_GRUBENHEIZKRAFT11165_HUERTHV generator to EU-DEU node...
INFO [2024-08-19 14:59:45] [THERMAL] - Adding DEU_COA_BRAUNKOHLEKRAFT10993_HEYDENPOWERST11292_LIPPENDORFPOWE11441_NEURATH generator to EU-DEU node...
INFO [2024-08-19 14:59:45] [THERMAL] - Adding DEU_COA_WAEHLITZPOWER11778_FKK11104 generator to EU-DEU node...
INFO [2024-08-19 14:59:45] [THERMAL] - Adding DEU_COA_HEIZKRAFTWERKD11281_PLWERKJLIC11558_KRAFTWERKL5711402 generator to EU-DEU node...
INFO [2024-08-19 14:59:45] [THERMAL] - Adding DEU_COA_WEIHER11796 generator to EU-DEU node...
INFO [2024-08-19 14:59:46] [THERMAL] - Adding DEU_COA_BUERPOWERSTAT11001_COTTBUSCHPPOW11019_COLOGNEMERKENI11018_INDUSTRIE generator to EU-DEU node...
INFO [2024-08-19 14:59:46] [THERMAL] - Adding DEU_COA_HKWERLANGENC11203_COALPLANT111015_COALPLANT211016_EZ111066_RENODEME generator to EU-DEU node...
INFO [2024-08-19 14:59:46] [THERMAL] - Adding DEU_COA_KWWEST11350_HAFENPOWERSTA11244 generator to EU-DEU node...
INFO [2024-08-19 14:59:47] [THERMAL] - Adding DEU_COA_KRAFTWERKWERDO11414_STUTTGARTMUENS11720_KIELPOWERSTAT11374_KLINGENB generator to EU-DEU node...
INFO [2024-08-19 14:59:47] [THERMAL] - Adding DEU_WAS_EEWENERGYFROM11059_EEWGRORSCH11060_TURBOSATZ111747 generator to EU-DEU node...
INFO [2024-08-19 14:59:47] [THERMAL] - Adding DEU_WAS_GKS11126_MVAWEISWEILER11463_MVRMLLVERWER11464_REMONDISTHERMI11597 generator to EU-DEU node...
INFO [2024-08-19 14:59:48] [THERMAL] - Adding DEU_WAS_EBKWKNAPSACK11055_KWHAFEN11344_MKVAKREFELD11458_TREALEUNA11727 generator to EU-DEU node...
INFO [2024-08-19 14:59:48] [THERMAL] - Adding DEU_BIO_BLOCKHEIZKRAFTW10981_ZWSF11844 generator to EU-DEU node...
INFO [2024-08-19 14:59:48] [THERMAL] - Adding DEU_WAS_BIOMASSGENERAT10951_MHKWWKW11452_BIOMASSEHEIZKR10970_BIOMASSGENERAT generator to EU-DEU node...
INFO [2024-08-19 14:59:49] [THERMAL] - Adding DEU_BIO_WERKSKRAFTWERK11805_ABFALLENTSORGUN10878 generator to EU-DEU node...
INFO [2024-08-19 14:59:49] [THERMAL] - Adding DEU_BIO_BMKWKNIGSWU10919_HHKWBERLINNEU11189_WERKSKRAFTWERK11803_EBSHKWROSTO generator to EU-DEU node...
INFO [2024-08-19 14:59:49] [THERMAL] - Adding DEU_BIO_WIBIEBRICH11814_ENERTECHAMELN11093 generator to EU-DEU node...
INFO [2024-08-19 14:59:49] [THERMAL] - Adding DEU_BIO_BIOMASSGENERAT10969_ENERGIEANLAGE311089_HAMBURGERRIEGE11248 generator to EU-DEU node...
INFO [2024-08-19 14:59:50] [THERMAL] - Adding DEU_BIO_BIOHKWHERBREC10945_BIOMASSGENERAT10968_BMHKWRERECKLI10915_BEG10906_ generator to EU-DEU node...
INFO [2024-08-19 14:59:50] [THERMAL] - Adding DEU_WAS_MHKWFRANKFURT11454_STORAENSOMAXA11716 generator to EU-DEU node...
INFO [2024-08-19 14:59:50] [THERMAL] - Adding DEU_WAS_SITAABFALLVERW11649 generator to EU-DEU node...
INFO [2024-08-19 14:59:50] [THERMAL] - Adding DEU_WAS_MVAINGOLSTADT11462 generator to EU-DEU node...
INFO [2024-08-19 14:59:50] [THERMAL] - Adding DEU_BIO_BIOMASSEVERSTR10971_BIOMASSGENERAT10956_BIOMASSGENERAT10963_BIOMASS generator to EU-DEU node...
INFO [2024-08-19 14:59:51] [THERMAL] - Adding DEU_WAS_DAMPFTURBINENAN11028_REUTERWASTEFA11615 generator to EU-DEU node...
INFO [2024-08-19 14:59:51] [THERMAL] - Adding DEU_WAS_MVABIELEFELD11460 generator to EU-DEU node...
INFO [2024-08-19 14:59:51] [THERMAL] - Adding DEU_BIO_ZELLSTOFFSTEND11847 generator to EU-DEU node...
INFO [2024-08-19 14:59:51] [THERMAL] - Adding DEU_BIO_BIOMASSGENERAT10953_FHKWLUDWIGSHAF11103 generator to EU-DEU node...
INFO [2024-08-19 14:59:52] [THERMAL] - Adding DEU_WAS_MHKW11451_HKWMANNHEIM11216_RMVAKLN11598 generator to EU-DEU node...
INFO [2024-08-19 14:59:52] [THERMAL] - Adding DEU_BIO_BIOMASSGENERAT10961_DT11026_MLLKRAFTWERK11494_MHKWROTHENSEE11457_SC generator to EU-DEU node...
INFO [2024-08-19 14:59:52] [THERMAL] - Adding DEU_BIO_BIOMASSGENERAT10957_KWKNEUMARKT11355_UTB11756_AVAVELSEN10876_BIOMAS generator to EU-DEU node...
INFO [2024-08-19 14:59:52] [THERMAL] - Adding DEU_WAS_KARNAP11365_TRVBUSCHHAUS11728_BIOMASSGENERAT10955 generator to EU-DEU node...
INFO [2024-08-19 14:59:52] [THERMAL] - Adding DEU_WAS_KRAFTWERKSCHWE11410_IKWRDERSDORF11318_MLLHEIZKRAFTW11493_RZRHERTENI generator to EU-DEU node...
INFO [2024-08-19 14:59:53] [THERMAL] - Adding DEU_BIO_ZOLLINGPOWERS11851_CAPACITY SCALER generator to EU-DEU node...
INFO [2024-08-19 14:59:53] [THERMAL] - Adding DEU_BIO_BIOMASSGENERAT10962_BIOMASSEHEIZKRA10973_EEWGPPINGEN11061_RESTABFAL generator to EU-DEU node...
INFO [2024-08-19 14:59:53] [THERMAL] - Adding DEU_NUC_GROHNDE11162 generator to EU-DEU node...
INFO [2024-08-19 14:59:53] [THERMAL] - Adding DEU_NUC_NECKARWESTHEIM11499 generator to EU-DEU node...
INFO [2024-08-19 14:59:53] [THERMAL] - Adding DEU_NUC_EMSLAND11062 generator to EU-DEU node...
INFO [2024-08-19 14:59:54] [THERMAL] - Adding DEU_NUC_PHILIPPSBURG211562 generator to EU-DEU node...
INFO [2024-08-19 14:59:54] [THERMAL] - Adding DEU_NUC_BROKDORF10922 generator to EU-DEU node...
INFO [2024-08-19 14:59:54] [THERMAL] - Adding DEU_NUC_ISAR211322 generator to EU-DEU node...
INFO [2024-08-19 14:59:54] [THERMAL] - Adding DEU_NUC_KERNKRAFTGUNDR11370 generator to EU-DEU node...
INFO [2024-08-19 14:59:55] [THERMAL] - Adding DEU_OIL_DKWLEINAU11024_DKWNORD11025_SKWDIESEL11650 generator to EU-DEU node...
INFO [2024-08-19 14:59:55] [THERMAL] - Adding DEU_OIL_SPITZENLASTKRAF11704 generator to EU-DEU node...
INFO [2024-08-19 14:59:55] [THERMAL] - Adding DEU_OIL_SKWNATURALGAS11651 generator to EU-DEU node...
INFO [2024-08-19 14:59:55] [THERMAL] - Adding DEU_OIL_KRAFTWERKFULDA11397 generator to EU-DEU node...
INFO [2024-08-19 14:59:55] [THERMAL] - Adding DEU_OIL_EEV11058 generator to EU-DEU node...
INFO [2024-08-19 14:59:56] [THERMAL] - Adding DEU_OIL_MOABITOIL11482 generator to EU-DEU node...
INFO [2024-08-19 14:59:56] [THERMAL] - Adding DEU_OIL_WILHELMSHAVEN11816 generator to EU-DEU node...
INFO [2024-08-19 14:59:56] [THERMAL] - Adding DEU_OIL_SPITZENLASTANLA11702 generator to EU-DEU node...
INFO [2024-08-19 14:59:56] [THERMAL] - Adding DEU_OIL_KRAFTWERK11392 generator to EU-DEU node...
INFO [2024-08-19 14:59:57] [THERMAL] - Adding DEU_OIL_MIRO11477 generator to EU-DEU node...
INFO [2024-08-19 14:59:57] [THERMAL] - Adding DEU_OIL_RAFFINERIEKRAFT11602 generator to EU-DEU node...
INFO [2024-08-19 14:59:57] [THERMAL] - Adding DEU_OIL_AUDORF10902 generator to EU-DEU node...
INFO [2024-08-19 14:59:57] [THERMAL] - Adding DEU_OIL_ITZEHOE11337 generator to EU-DEU node...
INFO [2024-08-19 14:59:58] [THERMAL] - Adding DEU_OIL_KRAFTWERKHAUSH11399_RAFFINERIEKRAFT11601 generator to EU-DEU node...
INFO [2024-08-19 14:59:58] [THERMAL] - Adding DEU_OIL_WEDEL11792 generator to EU-DEU node...
INFO [2024-08-19 14:59:58] [THERMAL] - Adding DEU_OIL_SPITZENLASTKRAF11703 generator to EU-DEU node...
INFO [2024-08-19 14:59:58] [THERMAL] - Adding DEU_OIL_KRAFTWERKWALHE11413 generator to EU-DEU node...
INFO [2024-08-19 14:59:58] [THERMAL] - Adding DEU_OIL_IKSPCKSCHWEDT11316 generator to EU-DEU node...
INFO [2024-08-19 14:59:59] [THERMAL] - Adding DEU_OIL_KWMITTELSBRE11346 generator to EU-DEU node...
INFO [2024-08-19 14:59:59] [THERMAL] - Adding DEU_OIL_BRUNSBTTEL11000 generator to EU-DEU node...
INFO [2024-08-19 14:59:59] [THERMAL] - Adding DEU_OIL_WILMERSDORF11818 generator to EU-DEU node...
INFO [2024-08-19 14:59:59] [THERMAL] - Adding DEU_OIL_CAPACITY SCALER generator to EU-DEU node...
INFO [2024-08-19 15:00:00] [THERMAL] - Adding DEU_GEO_CAPACITY SCALER generator to EU-DEU node...
INFO [2024-08-19 15:00:00] [THERMAL] - Adding DEU_WAV_CAPACITY SCALER generator to EU-DEU node...
INFO [2024-08-19 15:00:00] [THERMAL] - Adding DEU_OTH_ILKEKT11319 generator to EU-DEU node...
INFO [2024-08-19 15:00:00] [THERMAL] - Adding DEU_OTH_BIOMASSGENERAT10952 generator to EU-DEU node...
INFO [2024-08-19 15:00:01] [THERMAL] - Adding DEU_OTH_HKWWEST11236 generator to EU-DEU node...
INFO [2024-08-19 15:00:01] [THERMAL] - Adding DEU_OTH_DKKRAFTWERK11023 generator to EU-DEU node...
INFO [2024-08-19 15:00:01] [THERMAL] - Adding DEU_OTH_EBSHEIZKRAFTWE11057 generator to EU-DEU node...
INFO [2024-08-19 15:00:01] [THERMAL] - Adding DEU_OTH_OXEAGMBH11555 generator to EU-DEU node...
INFO [2024-08-19 15:00:02] [THERMAL] - Adding DEU_OTH_KRAFTWERKNORD11407 generator to EU-DEU node...
INFO [2024-08-19 15:00:02] [THERMAL] - Adding DEU_OTH_GICHTNATURALGA11145 generator to EU-DEU node...
INFO [2024-08-19 15:00:02] [THERMAL] - Adding DEU_OTH_O1011535 generator to EU-DEU node...
INFO [2024-08-19 15:00:02] [THERMAL] - Adding DEU_OTH_IKW11317 generator to EU-DEU node...
INFO [2024-08-19 15:00:03] [THERMAL] - Adding DEU_OTH_KRAFTWERKSALZG11409 generator to EU-DEU node...
INFO [2024-08-19 15:00:03] [MAIN] - Done adding thermal data! (run time : 0.46min).

INFO [2024-08-19 15:00:03] [MAIN] - Fetching battery data...

INFO [2024-08-19 15:00:03] [MAIN] - Aggregating identical batteries...
INFO [2024-08-19 15:00:03] [STORAGE] - Adding DEU_CHE_IHEMIntelligent251 battery to EU-DEU node...
INFO [2024-08-19 15:00:03] [STORAGE] - Adding DEU_CHE_Web2EnergySmart264 battery to EU-DEU node...
INFO [2024-08-19 15:00:03] [STORAGE] - Adding DEU_CHE_10kW100kWhHaakF228 battery to EU-DEU node...
INFO [2024-08-19 15:00:03] [STORAGE] - Adding DEU_CHE_SmartOperatorWi259 battery to EU-DEU node...
INFO [2024-08-19 15:00:03] [STORAGE] - Adding DEU_CHE_QinousDemonstra254 battery to EU-DEU node...
INFO [2024-08-19 15:00:04] [STORAGE] - Adding DEU_CHE_IntelligentesNe252 battery to EU-DEU node...
INFO [2024-08-19 15:00:04] [STORAGE] - Adding DEU_CHE_CellcubeWilliba238 battery to EU-DEU node...
INFO [2024-08-19 15:00:04] [STORAGE] - Adding DEU_CHE_BatteryEnergySt232_Netlab2Sonderbu253_SmartOperatorWi260 battery to EU-DEU node...
INFO [2024-08-19 15:00:04] [STORAGE] - Adding DEU_CHE_SwagBoschCommun263 battery to EU-DEU node...
INFO [2024-08-19 15:00:04] [STORAGE] - Adding DEU_CHE_CustomerProject239_FastChargingeBu247 battery to EU-DEU node...
INFO [2024-08-19 15:00:04] [STORAGE] - Adding DEU_CHE_HIUPVBatterySys250 battery to EU-DEU node...
INFO [2024-08-19 15:00:04] [STORAGE] - Adding DEU_CHE_SmartOperator257_SmartOperatorKi258 battery to EU-DEU node...
INFO [2024-08-19 15:00:04] [STORAGE] - Adding DEU_CHE_QinousDemonstra255 battery to EU-DEU node...
INFO [2024-08-19 15:00:05] [STORAGE] - Adding DEU_CHE_SmartRegionPell261 battery to EU-DEU node...
INFO [2024-08-19 15:00:05] [STORAGE] - Adding DEU_CHE_YounicosandVatt266 battery to EU-DEU node...
INFO [2024-08-19 15:00:05] [STORAGE] - Adding DEU_CHE_EEBattEnergyNei244 battery to EU-DEU node...
INFO [2024-08-19 15:00:05] [STORAGE] - Adding DEU_CHE_250kW1MWhElCheW231_BatteryEnergySt233 battery to EU-DEU node...
INFO [2024-08-19 15:00:05] [STORAGE] - Adding DEU_CHE_DMGGildemeister241 battery to EU-DEU node...
INFO [2024-08-19 15:00:05] [STORAGE] - Adding DEU_CHE_BoschBraderupES235 battery to EU-DEU node...
INFO [2024-08-19 15:00:06] [STORAGE] - Adding DEU_CHE_SmartRegionPell262 battery to EU-DEU node...
INFO [2024-08-19 15:00:06] [STORAGE] - Adding DEU_CHE_EnerconWindTurb245 battery to EU-DEU node...
INFO [2024-08-19 15:00:06] [STORAGE] - Adding DEU_CHE_1MWLESSYVolklin230 battery to EU-DEU node...
INFO [2024-08-19 15:00:06] [STORAGE] - Adding DEU_CHE_YounicosandVatt267 battery to EU-DEU node...
INFO [2024-08-19 15:00:06] [STORAGE] - Adding DEU_CHE_CatervaSWARM237 battery to EU-DEU node...
INFO [2024-08-19 15:00:07] [STORAGE] - Adding DEU_CHE_EnergyBufferUni246 battery to EU-DEU node...
INFO [2024-08-19 15:00:07] [STORAGE] - Adding DEU_CHE_RedoxWindTheFra256 battery to EU-DEU node...
INFO [2024-08-19 15:00:07] [STORAGE] - Adding DEU_CHE_BoschBraderupES236_DREWAGReick2MWP242 battery to EU-DEU node...
INFO [2024-08-19 15:00:07] [STORAGE] - Adding DEU_CHE_Drverden3MWBatt243 battery to EU-DEU node...
INFO [2024-08-19 15:00:07] [STORAGE] - Adding DEU_CHE_BESSNeuhardenbe234 battery to EU-DEU node...
INFO [2024-08-19 15:00:08] [STORAGE] - Adding DEU_CHE_FeldheimRegiona248 battery to EU-DEU node...
INFO [2024-08-19 15:00:08] [STORAGE] - Adding DEU_CHE_Daimler2ndLifeS240 battery to EU-DEU node...
INFO [2024-08-19 15:00:08] [STORAGE] - Adding DEU_CHE_15MWEnergyStora229 battery to EU-DEU node...
INFO [2024-08-19 15:00:08] [STORAGE] - Adding DEU_CHE_WEMAGSchwerinBa265 battery to EU-DEU node...
INFO [2024-08-19 15:00:09] [STORAGE] - Adding DEU_CHE_GermanyResident249 battery to EU-DEU node...
INFO [2024-08-19 15:00:09] [STORAGE] - Adding DEU_THE_JulichSolarTowe302 battery to EU-DEU node...
INFO [2024-08-19 15:00:09] [STORAGE] - Adding DEU_HYD_ThgaDemonstrati273 battery to EU-DEU node...
INFO [2024-08-19 15:00:09] [STORAGE] - Adding DEU_HYD_EnBWStuttgartHy270 battery to EU-DEU node...
INFO [2024-08-19 15:00:09] [STORAGE] - Adding DEU_HYD_E.ONquotPowerto269_Grapzow140MWWin272 battery to EU-DEU node...
INFO [2024-08-19 15:00:10] [STORAGE] - Adding DEU_HYD_AudiegasProject268_EnergieparkMain271 battery to EU-DEU node...
INFO [2024-08-19 15:00:10] [STORAGE] - Adding DEU_PHS_Kirchentellinsf282 battery to EU-DEU node...
INFO [2024-08-19 15:00:10] [STORAGE] - Adding DEU_PHS_Ruselkraftwerke291 battery to EU-DEU node...
INFO [2024-08-19 15:00:10] [STORAGE] - Adding DEU_PHS_SorpeseePumpedS294 battery to EU-DEU node...
INFO [2024-08-19 15:00:11] [STORAGE] - Adding DEU_PHS_TanzmhlePumpedS295 battery to EU-DEU node...
INFO [2024-08-19 15:00:11] [STORAGE] - Adding DEU_PHS_NiederwarthaPum287 battery to EU-DEU node...
INFO [2024-08-19 15:00:11] [STORAGE] - Adding DEU_PHS_SchwarzenbachPu292 battery to EU-DEU node...
INFO [2024-08-19 15:00:12] [STORAGE] - Adding DEU_PHS_LeitzachwerkI284 battery to EU-DEU node...
INFO [2024-08-19 15:00:12] [STORAGE] - Adding DEU_PHS_LeitzachwerkII285 battery to EU-DEU node...
INFO [2024-08-19 15:00:12] [STORAGE] - Adding DEU_PHS_WendefurthPower300 battery to EU-DEU node...
INFO [2024-08-19 15:00:12] [STORAGE] - Adding DEU_PHS_BleilochPumpedS274 battery to EU-DEU node...
