INFO [2024-09-04 09:45:27] [MAIN] - Creating v2_test__2024_09_04_09_45_26 study...

INFO [2024-09-04 09:45:27] [MAIN] - Unit commitment mode : ACCURATE
INFO [2024-09-04 09:45:27] [MAIN] - Adding nodes...

INFO [2024-09-04 09:45:28] [NODES] - Adding EU-CHE node...
INFO [2024-09-04 09:45:29] [NODES] - Adding EU-DEU node...
INFO [2024-09-04 09:45:29] [NODES] - Adding EU-FRA node...
INFO [2024-09-04 09:45:29] [MAIN] - Done adding nodes! (run time : 2.27s).

INFO [2024-09-04 09:45:29] [MAIN] - Adding districts...

INFO [2024-09-04 09:45:30] [DISTRICTS] - Creating global district...
INFO [2024-09-04 09:45:30] [DISTRICTS] - Done creating global district!
INFO [2024-09-04 09:45:30] [DISTRICTS] - Creating europe continental district...
INFO [2024-09-04 09:45:30] [DISTRICTS] - Done creating europe continental district!
INFO [2024-09-04 09:45:30] [MAIN] - Done adding districts! (run time : 0.75s).

INFO [2024-09-04 09:45:30] [MAIN] - Adding load data...

INFO [2024-09-04 09:45:31] [LOAD] - Adding EU-CHE load data...
INFO [2024-09-04 09:45:31] [LOAD] - Adding EU-DEU load data...
INFO [2024-09-04 09:45:31] [LOAD] - Adding EU-FRA load data...
INFO [2024-09-04 09:45:31] [MAIN] - Done adding load data! (run time : 1.07s).

INFO [2024-09-04 09:45:31] [MAIN] - Fetching wind data...

INFO [2024-09-04 09:45:31] [WIND] - Adding EU-CHE aggregated wind data...
INFO [2024-09-04 09:45:31] [WIND] - Adding EU-DEU aggregated wind data...
INFO [2024-09-04 09:45:31] [WIND] - Adding EU-FRA aggregated wind data...
INFO [2024-09-04 09:45:31] [MAIN] - Done adding wind data! (run time : 0.19s).

INFO [2024-09-04 09:45:31] [MAIN] - Fetching solar data...

INFO [2024-09-04 09:45:31] [SOLAR] - Adding EU-CHE aggregated solar data...
INFO [2024-09-04 09:45:31] [SOLAR] - Adding EU-DEU aggregated solar data...
INFO [2024-09-04 09:45:31] [SOLAR] - Adding EU-FRA aggregated solar data...
INFO [2024-09-04 09:45:31] [MAIN] - Done adding solar data! (run time : 0.18s).

INFO [2024-09-04 09:45:32] [MAIN] - Beginning hydro implementation...
INFO [2024-09-04 09:45:32] [HYDRO] - Initializing EU-CHE hydro parameters...
INFO [2024-09-04 09:45:33] [HYDRO] - Adding EU-CHE max power timeseries...
INFO [2024-09-04 09:45:33] [HYDRO] - Adding EU-CHE hydro profiles...
INFO [2024-09-04 09:45:34] [HYDRO] - Initializing EU-DEU hydro parameters...
INFO [2024-09-04 09:45:34] [HYDRO] - Adding EU-DEU max power timeseries...
INFO [2024-09-04 09:45:34] [HYDRO] - Adding EU-DEU hydro profiles...
INFO [2024-09-04 09:45:35] [HYDRO] - Initializing EU-FRA hydro parameters...
INFO [2024-09-04 09:45:35] [HYDRO] - Adding EU-FRA max power timeseries...
INFO [2024-09-04 09:45:36] [HYDRO] - Adding EU-FRA hydro profiles...
INFO [2024-09-04 09:45:36] [MAIN] - Done adding hydro!
INFO [2024-09-04 09:45:36] [MAIN] - Fetching thermal data...
INFO [2024-09-04 09:45:38] [MAIN] - Aggregating identical generators...
INFO [2024-09-04 09:45:38] [MAIN] - Running 10-clustering algorithm on generators...
INFO [2024-09-04 09:45:40] [THERMAL] - Adding DEU_COA_TRIANELKOHLEKR11742_WILHELMSHAVENP11817_ALTBACHPOWER generator to EU-DEU node...
INFO [2024-09-04 09:45:40] [THERMAL] - Adding DEU_COA_BRAUNKOHLEKRAFT10993_HEYDENPOWERST11292_LIPPENDORFPO generator to EU-DEU node...
INFO [2024-09-04 09:45:40] [THERMAL] - Adding DEU_COA_HEIZKRAFTWERKF11266_DESSAUPOWERST11037_GRUBENHEIZKRA generator to EU-DEU node...
INFO [2024-09-04 09:45:40] [THERMAL] - Adding DEU_COA_TIEFSTACKPOWER11739_FLENSBURGPOWER11111_KRAFTWERKENS generator to EU-DEU node...
INFO [2024-09-04 09:45:40] [THERMAL] - Adding DEU_COA_GKRAFTWERK11121_KRAFTWERKN23011406_WACHTBERGPOWER117 generator to EU-DEU node...
INFO [2024-09-04 09:45:40] [THERMAL] - Adding DEU_COA_KESSEL411372_KRAFTWERK11391_HKWKARCHERSTR_11214_KOHL generator to EU-DEU node...
INFO [2024-09-04 09:45:40] [THERMAL] - Adding DEU_COA_GKHHANNOVERPO11123_KWVOERDE11348_JANSCHWALDEPOW11338 generator to EU-DEU node...
INFO [2024-09-04 09:45:40] [THERMAL] - Adding DEU_COA_KRAFTWERKWERDO11414_STUTTGARTMUENS11720_KIELPOWERSTA generator to EU-DEU node...
INFO [2024-09-04 09:45:40] [THERMAL] - Adding DEU_BIO_BIOMASSGENERAT10953_FHKWLUDWIGSHAF11103_KRAFTWERKSCH generator to EU-DEU node...
INFO [2024-09-04 09:45:40] [THERMAL] - Adding DEU_BIO_ZELLSTOFFSTEND11847_ZOLLINGPOWERS11851_CAPACITYSCALE generator to EU-DEU node...
INFO [2024-09-04 09:45:41] [THERMAL] - Adding DEU_WAS_BIOMASSGENERAT10951_MHKWWKW11452_BIOMASSEHEIZKR10970 generator to EU-DEU node...
INFO [2024-09-04 09:45:41] [THERMAL] - Adding DEU_WAS_MHKW11451_HKWMANNHEIM11216_RMVAKLN11598_BIOMASSGENER generator to EU-DEU node...
INFO [2024-09-04 09:45:41] [THERMAL] - Adding DEU_WAS_MHKWROTHENSEE11457_SCAMANNHEIM11648_GMVANIEDERRHEI11 generator to EU-DEU node...
INFO [2024-09-04 09:45:41] [THERMAL] - Adding DEU_WAS_EEWENERGYFROM11059_EEWGRORSCH11060_TURBOSATZ111747_G generator to EU-DEU node...
INFO [2024-09-04 09:45:41] [THERMAL] - Adding DEU_BIO_BLOCKHEIZKRAFTW10981_ZWSF11844 generator to EU-DEU node...
INFO [2024-09-04 09:45:41] [THERMAL] - Adding DEU_BIO_BIOMASSGENERAT10965_BIOMASSGENERAT10967_BKF10913_HEI generator to EU-DEU node...
INFO [2024-09-04 09:45:41] [THERMAL] - Adding DEU_WAS_MVABIELEFELD11460_DAMPFTURBINENAN11028_REUTERWASTEFA generator to EU-DEU node...
INFO [2024-09-04 09:45:41] [THERMAL] - Adding DEU_BIO_BMKWKNIGSWU10919_HHKWBERLINNEU11189_WERKSKRAFTWERK11 generator to EU-DEU node...
INFO [2024-09-04 09:45:41] [THERMAL] - Adding DEU_NUC_GROHNDE11162 generator to EU-DEU node...
INFO [2024-09-04 09:45:41] [THERMAL] - Adding DEU_NUC_NECKARWESTHEIM11499 generator to EU-DEU node...
INFO [2024-09-04 09:45:42] [THERMAL] - Adding DEU_NUC_EMSLAND11062 generator to EU-DEU node...
INFO [2024-09-04 09:45:42] [THERMAL] - Adding DEU_NUC_PHILIPPSBURG211562 generator to EU-DEU node...
INFO [2024-09-04 09:45:42] [THERMAL] - Adding DEU_NUC_BROKDORF10922 generator to EU-DEU node...
INFO [2024-09-04 09:45:42] [THERMAL] - Adding DEU_NUC_ISAR211322 generator to EU-DEU node...
INFO [2024-09-04 09:45:42] [THERMAL] - Adding DEU_NUC_KERNKRAFTGUNDR11370 generator to EU-DEU node...
INFO [2024-09-04 09:45:42] [THERMAL] - Adding DEU_OIL_WILMERSDORF11818_CAPACITYSCALER generator to EU-DEU node...
INFO [2024-09-04 09:45:42] [THERMAL] - Adding DEU_OIL_IKSPCKSCHWEDT11316 generator to EU-DEU node...
INFO [2024-09-04 09:45:43] [THERMAL] - Adding DEU_OIL_SKWNATURALGAS11651_KRAFTWERKFULDA11397 generator to EU-DEU node...
INFO [2024-09-04 09:45:43] [THERMAL] - Adding DEU_OIL_WILHELMSHAVEN11816_SPITZENLASTANLA11702_KRAFTWERK113 generator to EU-DEU node...
INFO [2024-09-04 09:45:43] [THERMAL] - Adding DEU_OIL_BRUNSBTTEL11000 generator to EU-DEU node...
INFO [2024-09-04 09:45:43] [THERMAL] - Adding DEU_OIL_KWMITTELSBRE11346 generator to EU-DEU node...
INFO [2024-09-04 09:45:43] [THERMAL] - Adding DEU_OIL_DKWLEINAU11024_DKWNORD11025_SKWDIESEL11650_SPITZENLA generator to EU-DEU node...
INFO [2024-09-04 09:45:43] [THERMAL] - Adding DEU_OIL_SPITZENLASTKRAF11703_KRAFTWERKWALHE11413 generator to EU-DEU node...
INFO [2024-09-04 09:45:44] [THERMAL] - Adding DEU_OIL_EEV11058_MOABITOIL11482 generator to EU-DEU node...
INFO [2024-09-04 09:45:44] [THERMAL] - Adding DEU_OIL_RAFFINERIEKRAFT11602_AUDORF10902_ITZEHOE11337_KRAFTW generator to EU-DEU node...
INFO [2024-09-04 09:45:44] [THERMAL] - Adding DEU_GEO_CAPACITYSCALER generator to EU-DEU node...
INFO [2024-09-04 09:45:44] [THERMAL] - Adding DEU_WAV_CAPACITYSCALER generator to EU-DEU node...
INFO [2024-09-04 09:45:44] [THERMAL] - Adding DEU_OTH_GICHTNATURALGA11145 generator to EU-DEU node...
INFO [2024-09-04 09:45:44] [THERMAL] - Adding DEU_OTH_BIOMASSGENERAT10952 generator to EU-DEU node...
INFO [2024-09-04 09:45:44] [THERMAL] - Adding DEU_OTH_HKWWEST11236_DKKRAFTWERK11023 generator to EU-DEU node...
INFO [2024-09-04 09:45:45] [THERMAL] - Adding DEU_OTH_OXEAGMBH11555 generator to EU-DEU node...
INFO [2024-09-04 09:45:45] [THERMAL] - Adding DEU_OTH_O1011535 generator to EU-DEU node...
INFO [2024-09-04 09:45:45] [THERMAL] - Adding DEU_OTH_ILKEKT11319 generator to EU-DEU node...
INFO [2024-09-04 09:45:45] [THERMAL] - Adding DEU_OTH_EBSHEIZKRAFTWE11057 generator to EU-DEU node...
INFO [2024-09-04 09:45:45] [THERMAL] - Adding DEU_OTH_KRAFTWERKSALZG11409 generator to EU-DEU node...
INFO [2024-09-04 09:45:45] [THERMAL] - Adding DEU_OTH_KRAFTWERKNORD11407 generator to EU-DEU node...
INFO [2024-09-04 09:45:45] [THERMAL] - Adding DEU_OTH_IKW11317 generator to EU-DEU node...
INFO [2024-09-04 09:45:46] [THERMAL] - Adding FRA_GAS_GENNEVILLIERS19464 generator to EU-FRA node...
INFO [2024-09-04 09:45:46] [THERMAL] - Adding FRA_GAS_PONTSURSAMBRE10198 generator to EU-FRA node...
INFO [2024-09-04 09:45:46] [THERMAL] - Adding FRA_GAS_CROIXDEMETZ9304 generator to EU-FRA node...
INFO [2024-09-04 09:45:46] [THERMAL] - Adding FRA_GAS_COMBIGOLFE9114 generator to EU-FRA node...
INFO [2024-09-04 09:45:46] [THERMAL] - Adding FRA_GAS_BLENOD58946 generator to EU-FRA node...
INFO [2024-09-04 09:45:46] [THERMAL] - Adding FRA_GAS_EMILEHUCHET9363 generator to EU-FRA node...
INFO [2024-09-04 09:45:46] [THERMAL] - Adding FRA_GAS_BOUCHAIN78948 generator to EU-FRA node...
INFO [2024-09-04 09:45:46] [THERMAL] - Adding FRA_GAS_MARTIGUESPONTE9866 generator to EU-FRA node...
INFO [2024-09-04 09:45:46] [THERMAL] - Adding FRA_GAS_CAPACITYSCALER generator to EU-FRA node...
INFO [2024-09-04 09:45:46] [THERMAL] - Adding FRA_GAS_DK69328 generator to EU-FRA node...
INFO [2024-09-04 09:45:47] [THERMAL] - Adding FRA_COA_LUCY39603 generator to EU-FRA node...
INFO [2024-09-04 09:45:47] [THERMAL] - Adding FRA_COA_CAPACITYSCALER generator to EU-FRA node...
INFO [2024-09-04 09:45:47] [THERMAL] - Adding FRA_COA_EMILEHUCHET9364 generator to EU-FRA node...
INFO [2024-09-04 09:45:47] [THERMAL] - Adding FRA_COA_CORDEMAIS49116_HAVRE49538 generator to EU-FRA node...
INFO [2024-09-04 09:45:47] [THERMAL] - Adding FRA_COA_PROVENCE510115 generator to EU-FRA node...
INFO [2024-09-04 09:45:47] [THERMAL] - Adding FRA_BIO_COURON9296_DOUCHYLESMINE9352_LATRONCHE9660_LESCAR979 generator to EU-FRA node...
INFO [2024-09-04 09:45:47] [THERMAL] - Adding FRA_BIO_VERTLEGRAND10758_CALCE9127 generator to EU-FRA node...
INFO [2024-09-04 09:45:47] [THERMAL] - Adding FRA_BIO_AMIENS8869_BLARINGHEM9020_CONCARNEAU9263_CRPYENVALOI generator to EU-FRA node...
INFO [2024-09-04 09:45:48] [THERMAL] - Adding FRA_BIO_LEPLESSISGASS9757_SAINTJEANDEF10422_CLERMONTFERRAN92 generator to EU-FRA node...
INFO [2024-09-04 09:45:48] [THERMAL] - Adding FRA_BIO_ALLEMANT8850_AMANVILLERS8862_AUCH8917_BIMONT9017_BOR generator to EU-FRA node...
INFO [2024-09-04 09:45:48] [THERMAL] - Adding FRA_BIO_MORCENX9998_ORLANS10100_PIERRELATTE10146_SAINTTHIBAU generator to EU-FRA node...
INFO [2024-09-04 09:45:48] [THERMAL] - Adding FRA_BIO_LEMANS9746_VAUXLEPNIL10743_VILLERSSAINTP10788_BOURGO generator to EU-FRA node...
INFO [2024-09-04 09:45:48] [THERMAL] - Adding FRA_BIO_FOSSURMER9434_ISSYLESMOULIN9578 generator to EU-FRA node...
INFO [2024-09-04 09:45:48] [THERMAL] - Adding FRA_BIO_ARQUES8899_BOUROGNE9059_CHANG9200_DIJON9341_GUICHAIN generator to EU-FRA node...
INFO [2024-09-04 09:45:48] [THERMAL] - Adding FRA_BIO_CAPACITYSCALER generator to EU-FRA node...
INFO [2024-09-04 09:45:48] [THERMAL] - Adding FRA_NUC_CATTENOM9106 generator to EU-FRA node...
INFO [2024-09-04 09:45:49] [THERMAL] - Adding FRA_NUC_FLAMANVILLE9394_PENLY10110_STALBAN10328_GRAVELINES94 generator to EU-FRA node...
INFO [2024-09-04 09:45:49] [THERMAL] - Adding FRA_NUC_CIVAUX9111 generator to EU-FRA node...
INFO [2024-09-04 09:45:49] [THERMAL] - Adding FRA_NUC_CHINON9109_BLAYAIS8945 generator to EU-FRA node...
INFO [2024-09-04 09:45:49] [THERMAL] - Adding FRA_NUC_FESSENHEIM9393 generator to EU-FRA node...
INFO [2024-09-04 09:45:49] [THERMAL] - Adding FRA_NUC_BUGEY8952 generator to EU-FRA node...
INFO [2024-09-04 09:45:49] [THERMAL] - Adding FRA_NUC_STLAURENT10330 generator to EU-FRA node...
INFO [2024-09-04 09:45:50] [THERMAL] - Adding FRA_NUC_CHOOZ9110 generator to EU-FRA node...
INFO [2024-09-04 09:45:50] [THERMAL] - Adding FRA_NUC_PALUEL10108_DAMPIERRE9326 generator to EU-FRA node...
INFO [2024-09-04 09:45:50] [THERMAL] - Adding FRA_NUC_CRUAS9118_TRICASTIN110646_BELLEVILLE8944_GOLFECH9466 generator to EU-FRA node...
INFO [2024-09-04 09:45:50] [THERMAL] - Adding FRA_OIL_BRENNILIS8950 generator to EU-FRA node...
INFO [2024-09-04 09:45:50] [THERMAL] - Adding FRA_OIL_DIRINON9327 generator to EU-FRA node...
INFO [2024-09-04 09:45:51] [THERMAL] - Adding FRA_OIL_ARRIGHI8823 generator to EU-FRA node...
INFO [2024-09-04 09:45:51] [THERMAL] - Adding FRA_OIL_CORDEMAIS9115 generator to EU-FRA node...
INFO [2024-09-04 09:45:51] [THERMAL] - Adding FRA_OIL_CAPACITYSCALER generator to EU-FRA node...
INFO [2024-09-04 09:45:51] [THERMAL] - Adding FRA_OIL_PORCHEVILLE10112 generator to EU-FRA node...
INFO [2024-09-04 09:45:51] [THERMAL] - Adding FRA_GEO_BOUILLANTE9046 generator to EU-FRA node...
INFO [2024-09-04 09:45:52] [THERMAL] - Adding FRA_WAV_RANCE10241 generator to EU-FRA node...
INFO [2024-09-04 09:45:52] [THERMAL] - Adding FRA_WAV_CAPACITYSCALER generator to EU-FRA node...
INFO [2024-09-04 09:46:01] [MAIN] - Done adding thermal data! (run time : 0.42min).

INFO [2024-09-04 09:46:01] [MAIN] - Fetching battery data...

INFO [2024-09-04 09:46:02] [MAIN] - Aggregating identical batteries...
INFO [2024-09-04 09:46:02] [STORAGE] - Adding CHE_CHE_SwissDualCircui104 battery to EU-CHE node...
INFO [2024-09-04 09:46:02] [STORAGE] - Adding CHE_CHE_50kW60kWhEnergy99_Passivhaus50kW1103 battery to EU-CHE node...
INFO [2024-09-04 09:46:02] [STORAGE] - Adding CHE_CHE_CKWESpeicherWer100 battery to EU-CHE node...
INFO [2024-09-04 09:46:02] [STORAGE] - Adding CHE_CHE_LausannePolytec102 battery to EU-CHE node...
INFO [2024-09-04 09:46:02] [STORAGE] - Adding CHE_CHE_EPFLLeclancheDi101 battery to EU-CHE node...
INFO [2024-09-04 09:46:02] [STORAGE] - Adding CHE_CHE_TheZurichDietik105 battery to EU-CHE node...
INFO [2024-09-04 09:46:02] [STORAGE] - Adding CHE_PHS_OvaSpinPumpedHy119 battery to EU-CHE node...
INFO [2024-09-04 09:46:03] [STORAGE] - Adding CHE_PHS_Handeck3PumpedH112 battery to EU-CHE node...
INFO [2024-09-04 09:46:03] [STORAGE] - Adding CHE_PHS_EtzelwerkPumped107 battery to EU-CHE node...
INFO [2024-09-04 09:46:03] [STORAGE] - Adding CHE_PHS_TierfehdNestilP121 battery to EU-CHE node...
INFO [2024-09-04 09:46:03] [STORAGE] - Adding CHE_PHS_RobieiPumpedHyd120 battery to EU-CHE node...
INFO [2024-09-04 09:46:03] [STORAGE] - Adding CHE_PHS_GougraPumpedHyd109 battery to EU-CHE node...
INFO [2024-09-04 09:46:03] [STORAGE] - Adding CHE_PHS_FerreraPumpedHy108 battery to EU-CHE node...
INFO [2024-09-04 09:46:03] [STORAGE] - Adding CHE_PHS_HongrinLemanPum113 battery to EU-CHE node...
INFO [2024-09-04 09:46:04] [STORAGE] - Adding CHE_PHS_VeytauxFMHLPump122 battery to EU-CHE node...
INFO [2024-09-04 09:46:04] [STORAGE] - Adding CHE_PHS_Grimsel2PumpedH110 battery to EU-CHE node...
INFO [2024-09-04 09:46:04] [STORAGE] - Adding CHE_PHS_EmossonPumpedHy106 battery to EU-CHE node...
INFO [2024-09-04 09:46:04] [STORAGE] - Adding CHE_PHS_MapraggPumpedHy117 battery to EU-CHE node...
INFO [2024-09-04 09:46:04] [STORAGE] - Adding CHE_PHS_LinthLimmernPum116 battery to EU-CHE node...
INFO [2024-09-04 09:46:04] [STORAGE] - Adding CHE_PHS_Grimsel3PumpedH111 battery to EU-CHE node...
INFO [2024-09-04 09:46:04] [STORAGE] - Adding CHE_PHS_NantdeDrancePum118 battery to EU-CHE node...
INFO [2024-09-04 09:46:05] [STORAGE] - Adding CHE_PHS_LagoBiancoPumpe114_Linthal2015Lint115 battery to EU-CHE node...
INFO [2024-09-04 09:46:05] [STORAGE] - Adding DEU_CHE_IHEMIntelligent251 battery to EU-DEU node...
INFO [2024-09-04 09:46:05] [STORAGE] - Adding DEU_CHE_Web2EnergySmart264 battery to EU-DEU node...
INFO [2024-09-04 09:46:05] [STORAGE] - Adding DEU_CHE_10kW100kWhHaakF228 battery to EU-DEU node...
INFO [2024-09-04 09:46:05] [STORAGE] - Adding DEU_CHE_SmartOperatorWi259 battery to EU-DEU node...
INFO [2024-09-04 09:46:05] [STORAGE] - Adding DEU_CHE_QinousDemonstra254 battery to EU-DEU node...
INFO [2024-09-04 09:46:05] [STORAGE] - Adding DEU_CHE_IntelligentesNe252 battery to EU-DEU node...
INFO [2024-09-04 09:46:06] [STORAGE] - Adding DEU_CHE_CellcubeWilliba238 battery to EU-DEU node...
INFO [2024-09-04 09:46:06] [STORAGE] - Adding DEU_CHE_BatteryEnergySt232_Netlab2Sonderbu253_SmartOperatorW battery to EU-DEU node...
INFO [2024-09-04 09:46:06] [STORAGE] - Adding DEU_CHE_SwagBoschCommun263 battery to EU-DEU node...
INFO [2024-09-04 09:46:06] [STORAGE] - Adding DEU_CHE_CustomerProject239_FastChargingeBu247 battery to EU-DEU node...
INFO [2024-09-04 09:46:06] [STORAGE] - Adding DEU_CHE_HIUPVBatterySys250 battery to EU-DEU node...
INFO [2024-09-04 09:46:06] [STORAGE] - Adding DEU_CHE_SmartOperator257_SmartOperatorKi258 battery to EU-DEU node...
INFO [2024-09-04 09:46:07] [STORAGE] - Adding DEU_CHE_QinousDemonstra255 battery to EU-DEU node...
INFO [2024-09-04 09:46:07] [STORAGE] - Adding DEU_CHE_SmartRegionPell261 battery to EU-DEU node...
INFO [2024-09-04 09:46:07] [STORAGE] - Adding DEU_CHE_YounicosandVatt266 battery to EU-DEU node...
INFO [2024-09-04 09:46:07] [STORAGE] - Adding DEU_CHE_EEBattEnergyNei244 battery to EU-DEU node...
INFO [2024-09-04 09:46:07] [STORAGE] - Adding DEU_CHE_250kW1MWhElCheW231_BatteryEnergySt233 battery to EU-DEU node...
INFO [2024-09-04 09:46:07] [STORAGE] - Adding DEU_CHE_DMGGildemeister241 battery to EU-DEU node...
INFO [2024-09-04 09:46:08] [STORAGE] - Adding DEU_CHE_BoschBraderupES235 battery to EU-DEU node...
INFO [2024-09-04 09:46:08] [STORAGE] - Adding DEU_CHE_SmartRegionPell262 battery to EU-DEU node...
INFO [2024-09-04 09:46:08] [STORAGE] - Adding DEU_CHE_EnerconWindTurb245 battery to EU-DEU node...
INFO [2024-09-04 09:46:08] [STORAGE] - Adding DEU_CHE_1MWLESSYVolklin230 battery to EU-DEU node...
INFO [2024-09-04 09:46:08] [STORAGE] - Adding DEU_CHE_YounicosandVatt267 battery to EU-DEU node...
