INFO [2024-10-07 10:05:15] [MAIN] - Creating World20T5B - Hurdle costs study...

INFO [2024-10-07 10:05:15] [MAIN] - Initializing output folder...
INFO [2024-10-07 10:05:39] [NODES] - Adding as-bhr node...
INFO [2024-10-07 10:05:39] [NODES] - Adding as-brn node...
INFO [2024-10-07 10:05:40] [NODES] - Adding as-btn node...
INFO [2024-10-07 10:05:40] [NODES] - Adding as-chn-an node...
INFO [2024-10-07 10:05:41] [NODES] - Adding as-chn-be node...
INFO [2024-10-07 10:05:42] [NODES] - Adding as-chn-ch node...
INFO [2024-10-07 10:05:42] [NODES] - Adding as-chn-em node...
INFO [2024-10-07 10:05:43] [NODES] - Adding as-chn-fu node...
INFO [2024-10-07 10:05:44] [NODES] - Adding as-chn-ga node...
INFO [2024-10-07 10:05:44] [NODES] - Adding as-chn-gd node...
INFO [2024-10-07 10:05:45] [NODES] - Adding as-chn-gu node...
INFO [2024-10-07 10:05:45] [NODES] - Adding as-chn-gx node...
INFO [2024-10-07 10:05:46] [NODES] - Adding as-chn-ha node...
INFO [2024-10-07 10:05:46] [NODES] - Adding as-chn-hb node...
INFO [2024-10-07 10:05:47] [NODES] - Adding as-chn-he node...
INFO [2024-10-07 10:05:48] [NODES] - Adding as-chn-hj node...
INFO [2024-10-07 10:05:49] [NODES] - Adding as-chn-hk node...
INFO [2024-10-07 10:05:49] [NODES] - Adding as-chn-hn node...
INFO [2024-10-07 10:05:50] [NODES] - Adding as-chn-hu node...
INFO [2024-10-07 10:05:50] [NODES] - Adding as-chn-ji node...
INFO [2024-10-07 10:05:51] [NODES] - Adding as-chn-js node...
INFO [2024-10-07 10:05:51] [NODES] - Adding as-chn-jx node...
INFO [2024-10-07 10:05:52] [NODES] - Adding as-chn-li node...
INFO [2024-10-07 10:05:53] [NODES] - Adding as-chn-ma node...
INFO [2024-10-07 10:05:53] [NODES] - Adding as-chn-ni node...
INFO [2024-10-07 10:05:54] [NODES] - Adding as-chn-qi node...
INFO [2024-10-07 10:05:54] [NODES] - Adding as-chn-sc node...
INFO [2024-10-07 10:05:55] [NODES] - Adding as-chn-sd node...
INFO [2024-10-07 10:05:56] [NODES] - Adding as-chn-sh node...
INFO [2024-10-07 10:05:56] [NODES] - Adding as-chn-si node...
INFO [2024-10-07 10:05:57] [NODES] - Adding as-chn-sx node...
INFO [2024-10-07 10:05:57] [NODES] - Adding as-chn-ti node...
INFO [2024-10-07 10:05:58] [NODES] - Adding as-chn-tj node...
INFO [2024-10-07 10:05:59] [NODES] - Adding as-chn-wm node...
INFO [2024-10-07 10:05:59] [NODES] - Adding as-chn-xi node...
INFO [2024-10-07 10:06:00] [NODES] - Adding as-chn-yu node...
INFO [2024-10-07 10:06:01] [NODES] - Adding as-chn-zh node...
INFO [2024-10-07 10:06:01] [NODES] - Adding as-idn node...
INFO [2024-10-07 10:06:02] [NODES] - Adding as-ind-ea node...
INFO [2024-10-07 10:06:03] [NODES] - Adding as-ind-ne node...
INFO [2024-10-07 10:06:04] [NODES] - Adding as-ind-no node...
INFO [2024-10-07 10:06:04] [NODES] - Adding as-ind-so node...
INFO [2024-10-07 10:06:05] [NODES] - Adding as-ind-we node...
INFO [2024-10-07 10:06:06] [NODES] - Adding as-irn node...
INFO [2024-10-07 10:06:06] [NODES] - Adding as-irq node...
INFO [2024-10-07 10:06:07] [NODES] - Adding as-isr node...
INFO [2024-10-07 10:06:08] [NODES] - Adding as-jor node...
INFO [2024-10-07 10:06:09] [NODES] - Adding as-jpn-ce node...
INFO [2024-10-07 10:06:09] [NODES] - Adding as-jpn-ho node...
INFO [2024-10-07 10:06:10] [NODES] - Adding as-jpn-ky node...
INFO [2024-10-07 10:06:11] [NODES] - Adding as-jpn-ok node...
INFO [2024-10-07 10:06:11] [NODES] - Adding as-jpn-sh node...
INFO [2024-10-07 10:06:12] [NODES] - Adding as-jpn-to node...
INFO [2024-10-07 10:06:13] [NODES] - Adding as-kaz node...
INFO [2024-10-07 10:06:14] [NODES] - Adding as-kgz node...
INFO [2024-10-07 10:06:15] [NODES] - Adding as-khm node...
INFO [2024-10-07 10:06:15] [NODES] - Adding as-kor node...
INFO [2024-10-07 10:06:17] [NODES] - Adding as-kwt node...
INFO [2024-10-07 10:06:20] [NODES] - Adding as-lao node...
INFO [2024-10-07 10:06:22] [NODES] - Adding as-lbn node...
INFO [2024-10-07 10:06:23] [NODES] - Adding as-lka node...
INFO [2024-10-07 10:06:24] [NODES] - Adding as-mmr node...
INFO [2024-10-07 10:06:25] [NODES] - Adding as-mng node...
INFO [2024-10-07 10:06:26] [NODES] - Adding as-mys node...
INFO [2024-10-07 10:06:27] [NODES] - Adding as-npl node...
INFO [2024-10-07 10:06:28] [NODES] - Adding as-omn node...
INFO [2024-10-07 10:06:29] [NODES] - Adding as-pak node...
INFO [2024-10-07 10:06:30] [NODES] - Adding as-phl node...
INFO [2024-10-07 10:06:30] [NODES] - Adding as-prk node...
INFO [2024-10-07 10:06:31] [NODES] - Adding as-qat node...
INFO [2024-10-07 10:06:32] [NODES] - Adding as-rus-ce node...
INFO [2024-10-07 10:06:33] [NODES] - Adding as-rus-fe node...
INFO [2024-10-07 10:06:34] [NODES] - Adding as-rus-mv node...
INFO [2024-10-07 10:06:35] [NODES] - Adding as-rus-nw node...
INFO [2024-10-07 10:06:35] [NODES] - Adding as-rus-si node...
INFO [2024-10-07 10:06:36] [NODES] - Adding as-rus-so node...
INFO [2024-10-07 10:06:37] [NODES] - Adding as-rus-ur node...
INFO [2024-10-07 10:06:37] [NODES] - Adding as-sau node...
INFO [2024-10-07 10:06:38] [NODES] - Adding as-sgp node...
INFO [2024-10-07 10:06:39] [NODES] - Adding as-syr node...
INFO [2024-10-07 10:06:40] [NODES] - Adding as-tha node...
INFO [2024-10-07 10:06:41] [NODES] - Adding as-tjk node...
INFO [2024-10-07 10:06:41] [NODES] - Adding as-tkm node...
INFO [2024-10-07 10:06:42] [NODES] - Adding as-tur node...
INFO [2024-10-07 10:06:43] [NODES] - Adding as-twn node...
INFO [2024-10-07 10:06:44] [NODES] - Adding as-uzb node...
INFO [2024-10-07 10:06:45] [NODES] - Adding as-vnm node...
INFO [2024-10-07 10:06:45] [NODES] - Adding as-yem node...
INFO [2024-10-07 10:06:46] [NODES] - Adding eu-alb node...
INFO [2024-10-07 10:06:47] [NODES] - Adding eu-arm node...
INFO [2024-10-07 10:06:47] [NODES] - Adding eu-aut node...
INFO [2024-10-07 10:06:48] [NODES] - Adding eu-aze node...
INFO [2024-10-07 10:06:49] [NODES] - Adding eu-bel node...
INFO [2024-10-07 10:06:50] [NODES] - Adding eu-bgr node...
INFO [2024-10-07 10:06:51] [NODES] - Adding eu-bih node...
INFO [2024-10-07 10:06:51] [NODES] - Adding eu-blr node...
INFO [2024-10-07 10:06:52] [NODES] - Adding eu-che node...
INFO [2024-10-07 10:06:53] [NODES] - Adding eu-cyp node...
INFO [2024-10-07 10:06:53] [NODES] - Adding eu-cze node...
INFO [2024-10-07 10:06:54] [NODES] - Adding eu-deu node...
INFO [2024-10-07 10:06:55] [NODES] - Adding eu-dnk node...
INFO [2024-10-07 10:06:55] [NODES] - Adding eu-esp node...
INFO [2024-10-07 10:06:56] [NODES] - Adding eu-est node...
INFO [2024-10-07 10:06:57] [NODES] - Adding eu-fin node...
INFO [2024-10-07 10:06:58] [NODES] - Adding eu-fra node...
INFO [2024-10-07 10:06:59] [NODES] - Adding eu-gbr node...
INFO [2024-10-07 10:06:59] [NODES] - Adding eu-geo node...
INFO [2024-10-07 10:07:00] [NODES] - Adding eu-grc node...
INFO [2024-10-07 10:07:01] [NODES] - Adding eu-hrv node...
INFO [2024-10-07 10:07:02] [NODES] - Adding eu-hun node...
INFO [2024-10-07 10:07:03] [NODES] - Adding eu-irl node...
INFO [2024-10-07 10:07:03] [NODES] - Adding eu-isl node...
INFO [2024-10-07 10:07:04] [NODES] - Adding eu-ita node...
INFO [2024-10-07 10:07:05] [NODES] - Adding eu-kos node...
INFO [2024-10-07 10:07:06] [NODES] - Adding eu-ltu node...
INFO [2024-10-07 10:07:07] [NODES] - Adding eu-lux node...
INFO [2024-10-07 10:07:08] [NODES] - Adding eu-lva node...
INFO [2024-10-07 10:07:09] [NODES] - Adding eu-mda node...
INFO [2024-10-07 10:07:09] [NODES] - Adding eu-mkd node...
INFO [2024-10-07 10:07:10] [NODES] - Adding eu-mne node...
INFO [2024-10-07 10:07:11] [NODES] - Adding eu-nld node...
INFO [2024-10-07 10:07:12] [NODES] - Adding eu-nor node...
INFO [2024-10-07 10:07:13] [NODES] - Adding eu-pol node...
INFO [2024-10-07 10:07:14] [NODES] - Adding eu-prt node...
INFO [2024-10-07 10:07:15] [NODES] - Adding eu-rou node...
INFO [2024-10-07 10:07:16] [NODES] - Adding eu-srb node...
INFO [2024-10-07 10:07:17] [NODES] - Adding eu-svk node...
INFO [2024-10-07 10:07:17] [NODES] - Adding eu-svn node...
INFO [2024-10-07 10:07:18] [NODES] - Adding eu-swe node...
INFO [2024-10-07 10:07:19] [NODES] - Adding eu-ukr node...
INFO [2024-10-07 10:07:20] [NODES] - Adding oc-ata node...
INFO [2024-10-07 10:07:21] [NODES] - Adding oc-aus-nt node...
INFO [2024-10-07 10:07:22] [NODES] - Adding oc-aus-ql node...
INFO [2024-10-07 10:07:23] [NODES] - Adding oc-aus-sa node...
INFO [2024-10-07 10:07:24] [NODES] - Adding oc-aus-sw node...
INFO [2024-10-07 10:07:25] [NODES] - Adding oc-aus-ta node...
INFO [2024-10-07 10:07:26] [NODES] - Adding oc-aus-vi node...
INFO [2024-10-07 10:07:27] [NODES] - Adding oc-aus-wa node...
INFO [2024-10-07 10:07:27] [NODES] - Adding oc-fji node...
INFO [2024-10-07 10:07:28] [NODES] - Adding oc-nzl node...
INFO [2024-10-07 10:07:29] [NODES] - Adding oc-png node...
INFO [2024-10-07 10:07:30] [NODES] - Adding na-can-ab node...
INFO [2024-10-07 10:07:31] [NODES] - Adding na-can-ar node...
INFO [2024-10-07 10:07:32] [NODES] - Adding na-can-bc node...
INFO [2024-10-07 10:07:34] [NODES] - Adding na-can-mb node...
INFO [2024-10-07 10:07:35] [NODES] - Adding na-can-nl node...
INFO [2024-10-07 10:07:37] [NODES] - Adding na-can-no node...
INFO [2024-10-07 10:07:39] [NODES] - Adding na-can-on node...
INFO [2024-10-07 10:07:40] [NODES] - Adding na-can-qc node...
INFO [2024-10-07 10:07:41] [NODES] - Adding na-can-sk node...
INFO [2024-10-07 10:07:42] [NODES] - Adding na-cri node...
INFO [2024-10-07 10:07:43] [NODES] - Adding na-cub node...
INFO [2024-10-07 10:07:44] [NODES] - Adding na-dom node...
INFO [2024-10-07 10:07:45] [NODES] - Adding na-gtm node...
INFO [2024-10-07 10:07:46] [NODES] - Adding na-hnd node...
INFO [2024-10-07 10:07:47] [NODES] - Adding na-jam node...
INFO [2024-10-07 10:07:48] [NODES] - Adding na-mex node...
INFO [2024-10-07 10:07:49] [NODES] - Adding na-nic node...
INFO [2024-10-07 10:07:50] [NODES] - Adding na-pan node...
INFO [2024-10-07 10:07:51] [NODES] - Adding na-slv node...
INFO [2024-10-07 10:07:52] [NODES] - Adding na-tto node...
INFO [2024-10-07 10:07:53] [NODES] - Adding na-usa-ak node...
INFO [2024-10-07 10:07:55] [NODES] - Adding na-usa-az node...
INFO [2024-10-07 10:07:56] [NODES] - Adding na-usa-ca node...
INFO [2024-10-07 10:07:58] [NODES] - Adding na-usa-er node...
INFO [2024-10-07 10:07:59] [NODES] - Adding na-usa-fr node...
INFO [2024-10-07 10:08:00] [NODES] - Adding na-usa-gu node...
INFO [2024-10-07 10:08:01] [NODES] - Adding na-usa-ha node...
INFO [2024-10-07 10:08:02] [NODES] - Adding na-usa-me node...
INFO [2024-10-07 10:08:04] [NODES] - Adding na-usa-mw node...
INFO [2024-10-07 10:08:05] [NODES] - Adding na-usa-ne node...
INFO [2024-10-07 10:08:06] [NODES] - Adding na-usa-nw node...
INFO [2024-10-07 10:08:08] [NODES] - Adding na-usa-ny node...
INFO [2024-10-07 10:08:09] [NODES] - Adding na-usa-pr node...
INFO [2024-10-07 10:08:10] [NODES] - Adding na-usa-ra node...
INFO [2024-10-07 10:08:11] [NODES] - Adding na-usa-re node...
INFO [2024-10-07 10:08:13] [NODES] - Adding na-usa-rm node...
INFO [2024-10-07 10:08:14] [NODES] - Adding na-usa-rw node...
INFO [2024-10-07 10:08:15] [NODES] - Adding na-usa-sa node...
INFO [2024-10-07 10:08:17] [NODES] - Adding na-usa-sc node...
INFO [2024-10-07 10:08:18] [NODES] - Adding na-usa-se node...
INFO [2024-10-07 10:08:20] [NODES] - Adding na-usa-sn node...
INFO [2024-10-07 10:08:21] [NODES] - Adding na-usa-ss node...
INFO [2024-10-07 10:08:23] [NODES] - Adding na-usa-sv node...
INFO [2024-10-07 10:08:24] [NODES] - Adding na-usa-sw node...
INFO [2024-10-07 10:08:25] [NODES] - Adding sa-arg node...
INFO [2024-10-07 10:08:26] [NODES] - Adding sa-bol node...
INFO [2024-10-07 10:08:27] [NODES] - Adding sa-bra-cn node...
INFO [2024-10-07 10:08:28] [NODES] - Adding sa-bra-cw node...
INFO [2024-10-07 10:08:30] [NODES] - Adding sa-bra-j1 node...
INFO [2024-10-07 10:08:31] [NODES] - Adding sa-bra-j2 node...
INFO [2024-10-07 10:08:32] [NODES] - Adding sa-bra-j3 node...
INFO [2024-10-07 10:08:33] [NODES] - Adding sa-bra-ne node...
INFO [2024-10-07 10:08:34] [NODES] - Adding sa-bra-nw node...
INFO [2024-10-07 10:08:36] [NODES] - Adding sa-bra-se node...
INFO [2024-10-07 10:08:37] [NODES] - Adding sa-bra-so node...
INFO [2024-10-07 10:08:38] [NODES] - Adding sa-bra-we node...
INFO [2024-10-07 10:08:39] [NODES] - Adding sa-chl node...
INFO [2024-10-07 10:08:40] [NODES] - Adding sa-col node...
INFO [2024-10-07 10:08:42] [NODES] - Adding sa-ecu node...
INFO [2024-10-07 10:08:44] [NODES] - Adding sa-guf node...
INFO [2024-10-07 10:08:46] [NODES] - Adding sa-guy node...
INFO [2024-10-07 10:08:47] [NODES] - Adding sa-per node...
INFO [2024-10-07 10:08:48] [NODES] - Adding sa-pry node...
INFO [2024-10-07 10:08:49] [NODES] - Adding sa-ury node...
INFO [2024-10-07 10:08:50] [NODES] - Adding sa-ven node...
INFO [2024-10-07 10:08:51] [MAIN] - Done adding nodes! (run time : 213.4s).

INFO [2024-10-07 10:08:51] [MAIN] - Adding districts...

INFO [2024-10-07 10:08:52] [DISTRICTS] - Creating global district...
INFO [2024-10-07 10:08:53] [DISTRICTS] - Done creating global district!
INFO [2024-10-07 10:08:53] [DISTRICTS] - Creating africa continental district...
INFO [2024-10-07 10:08:54] [DISTRICTS] - Done creating africa continental district!
INFO [2024-10-07 10:08:54] [DISTRICTS] - Creating asia continental district...
INFO [2024-10-07 10:08:54] [DISTRICTS] - Done creating asia continental district!
INFO [2024-10-07 10:08:54] [DISTRICTS] - Creating europe continental district...
INFO [2024-10-07 10:08:55] [DISTRICTS] - Done creating europe continental district!
INFO [2024-10-07 10:08:55] [DISTRICTS] - Creating oceania continental district...
INFO [2024-10-07 10:08:56] [DISTRICTS] - Done creating oceania continental district!
INFO [2024-10-07 10:08:56] [DISTRICTS] - Creating north america continental district...
INFO [2024-10-07 10:08:57] [DISTRICTS] - Done creating north america continental district!
INFO [2024-10-07 10:08:57] [DISTRICTS] - Creating south america continental district...
INFO [2024-10-07 10:08:58] [DISTRICTS] - Done creating south america continental district!
INFO [2024-10-07 10:08:58] [DISTRICTS] - Creating as-chn district from regional nodes...
INFO [2024-10-07 10:08:59] [DISTRICTS] - Done creating as-chn district!
INFO [2024-10-07 10:08:59] [DISTRICTS] - Creating as-ind district from regional nodes...
INFO [2024-10-07 10:09:00] [DISTRICTS] - Done creating as-ind district!
INFO [2024-10-07 10:09:00] [DISTRICTS] - Creating as-jpn district from regional nodes...
INFO [2024-10-07 10:09:01] [DISTRICTS] - Done creating as-jpn district!
INFO [2024-10-07 10:09:01] [DISTRICTS] - Creating as-rus district from regional nodes...
INFO [2024-10-07 10:09:01] [DISTRICTS] - Done creating as-rus district!
INFO [2024-10-07 10:09:01] [DISTRICTS] - Creating oc-aus district from regional nodes...
INFO [2024-10-07 10:09:02] [DISTRICTS] - Done creating oc-aus district!
INFO [2024-10-07 10:09:02] [DISTRICTS] - Creating na-can district from regional nodes...
INFO [2024-10-07 10:09:03] [DISTRICTS] - Done creating na-can district!
INFO [2024-10-07 10:09:03] [DISTRICTS] - Creating na-usa district from regional nodes...
INFO [2024-10-07 10:09:04] [DISTRICTS] - Done creating na-usa district!
INFO [2024-10-07 10:09:04] [DISTRICTS] - Creating sa-bra district from regional nodes...
INFO [2024-10-07 10:09:05] [DISTRICTS] - Done creating sa-bra district!
INFO [2024-10-07 10:09:05] [MAIN] - Done adding districts! (run time : 13.9s).

INFO [2024-10-07 10:09:05] [MAIN] - Adding load data...

INFO [2024-10-07 10:09:06] [LOAD] - Adding af-ago load data...
INFO [2024-10-07 10:09:07] [LOAD] - Adding af-bdi load data...
INFO [2024-10-07 10:09:08] [LOAD] - Adding af-ben load data...
INFO [2024-10-07 10:09:09] [LOAD] - Adding af-bfa load data...
INFO [2024-10-07 10:09:10] [LOAD] - Adding af-bwa load data...
INFO [2024-10-07 10:09:11] [LOAD] - Adding af-caf load data...
INFO [2024-10-07 10:09:12] [LOAD] - Adding af-civ load data...
INFO [2024-10-07 10:09:13] [LOAD] - Adding af-cmr load data...
INFO [2024-10-07 10:09:14] [LOAD] - Adding af-cod load data...
INFO [2024-10-07 10:09:15] [LOAD] - Adding af-cog load data...
INFO [2024-10-07 10:09:16] [LOAD] - Adding af-cpv load data...
INFO [2024-10-07 10:09:17] [LOAD] - Adding af-dji load data...
INFO [2024-10-07 10:09:18] [LOAD] - Adding af-dza load data...
INFO [2024-10-07 10:09:19] [LOAD] - Adding af-egy load data...
INFO [2024-10-07 10:09:20] [LOAD] - Adding af-eri load data...
INFO [2024-10-07 10:09:21] [LOAD] - Adding af-esh load data...
INFO [2024-10-07 10:09:22] [LOAD] - Adding af-eth load data...
INFO [2024-10-07 10:09:24] [LOAD] - Adding af-gab load data...
INFO [2024-10-07 10:09:25] [LOAD] - Adding af-gha load data...
INFO [2024-10-07 10:09:26] [LOAD] - Adding af-gin load data...
INFO [2024-10-07 10:09:27] [LOAD] - Adding af-gmb load data...
INFO [2024-10-07 10:09:28] [LOAD] - Adding af-gnb load data...
INFO [2024-10-07 10:09:29] [LOAD] - Adding af-gnq load data...
INFO [2024-10-07 10:09:30] [LOAD] - Adding af-ken load data...
INFO [2024-10-07 10:09:31] [LOAD] - Adding af-lbr load data...
INFO [2024-10-07 10:09:32] [LOAD] - Adding af-lby load data...
INFO [2024-10-07 10:09:33] [LOAD] - Adding af-lso load data...
INFO [2024-10-07 10:09:35] [LOAD] - Adding af-mar load data...
INFO [2024-10-07 10:09:36] [LOAD] - Adding af-mdg load data...
INFO [2024-10-07 10:09:37] [LOAD] - Adding af-mli load data...
INFO [2024-10-07 10:09:38] [LOAD] - Adding af-moz load data...
INFO [2024-10-07 10:09:39] [LOAD] - Adding af-mrt load data...
INFO [2024-10-07 10:09:40] [LOAD] - Adding af-mus load data...
INFO [2024-10-07 10:09:41] [LOAD] - Adding af-mwi load data...
INFO [2024-10-07 10:09:42] [LOAD] - Adding af-nam load data...
INFO [2024-10-07 10:09:43] [LOAD] - Adding af-ner load data...
INFO [2024-10-07 10:09:45] [LOAD] - Adding af-nga load data...
INFO [2024-10-07 10:09:46] [LOAD] - Adding af-rwa load data...
INFO [2024-10-07 10:09:47] [LOAD] - Adding af-sdn load data...
INFO [2024-10-07 10:09:48] [LOAD] - Adding af-sen load data...
INFO [2024-10-07 10:09:49] [LOAD] - Adding af-sle load data...
INFO [2024-10-07 10:09:49] [LOAD] - Adding af-swz load data...
INFO [2024-10-07 10:09:50] [LOAD] - Adding af-tgo load data...
INFO [2024-10-07 10:09:51] [LOAD] - Adding af-tun load data...
INFO [2024-10-07 10:09:52] [LOAD] - Adding af-tza load data...
INFO [2024-10-07 10:09:53] [LOAD] - Adding af-uga load data...
INFO [2024-10-07 10:09:54] [LOAD] - Adding af-zaf load data...
INFO [2024-10-07 10:09:55] [LOAD] - Adding af-zmb load data...
INFO [2024-10-07 10:09:56] [LOAD] - Adding af-zwe load data...
INFO [2024-10-07 10:09:56] [LOAD] - Adding as-afg load data...
INFO [2024-10-07 10:09:57] [LOAD] - Adding as-are load data...
INFO [2024-10-07 10:09:58] [LOAD] - Adding as-bgd load data...
INFO [2024-10-07 10:09:59] [LOAD] - Adding as-bhr load data...
INFO [2024-10-07 10:10:00] [LOAD] - Adding as-brn load data...
INFO [2024-10-07 10:10:01] [LOAD] - Adding as-btn load data...
INFO [2024-10-07 10:10:02] [LOAD] - Adding as-chn-an load data...
INFO [2024-10-07 10:10:03] [LOAD] - Adding as-chn-be load data...
INFO [2024-10-07 10:10:04] [LOAD] - Adding as-chn-ch load data...
INFO [2024-10-07 10:10:05] [LOAD] - Adding as-chn-em load data...
INFO [2024-10-07 10:10:08] [LOAD] - Adding as-chn-fu load data...
INFO [2024-10-07 10:10:09] [LOAD] - Adding as-chn-ga load data...
INFO [2024-10-07 10:10:11] [LOAD] - Adding as-chn-gd load data...
INFO [2024-10-07 10:10:12] [LOAD] - Adding as-chn-gu load data...
INFO [2024-10-07 10:10:13] [LOAD] - Adding as-chn-gx load data...
INFO [2024-10-07 10:10:14] [LOAD] - Adding as-chn-ha load data...
INFO [2024-10-07 10:10:15] [LOAD] - Adding as-chn-hb load data...
INFO [2024-10-07 10:10:16] [LOAD] - Adding as-chn-he load data...
INFO [2024-10-07 10:10:18] [LOAD] - Adding as-chn-hj load data...
INFO [2024-10-07 10:10:19] [LOAD] - Adding as-chn-hk load data...
INFO [2024-10-07 10:10:20] [LOAD] - Adding as-chn-hn load data...
INFO [2024-10-07 10:10:21] [LOAD] - Adding as-chn-hu load data...
INFO [2024-10-07 10:10:23] [LOAD] - Adding as-chn-ji load data...
INFO [2024-10-07 10:10:24] [LOAD] - Adding as-chn-js load data...
INFO [2024-10-07 10:10:25] [LOAD] - Adding as-chn-jx load data...
INFO [2024-10-07 10:10:26] [LOAD] - Adding as-chn-li load data...
INFO [2024-10-07 10:10:27] [LOAD] - Adding as-chn-ma load data...
INFO [2024-10-07 10:10:28] [LOAD] - Adding as-chn-ni load data...
INFO [2024-10-07 10:10:29] [LOAD] - Adding as-chn-qi load data...
INFO [2024-10-07 10:10:30] [LOAD] - Adding as-chn-sc load data...
INFO [2024-10-07 10:10:32] [LOAD] - Adding as-chn-sd load data...
INFO [2024-10-07 10:10:33] [LOAD] - Adding as-chn-sh load data...
INFO [2024-10-07 10:10:34] [LOAD] - Adding as-chn-si load data...
INFO [2024-10-07 10:10:35] [LOAD] - Adding as-chn-sx load data...
INFO [2024-10-07 10:10:36] [LOAD] - Adding as-chn-ti load data...
INFO [2024-10-07 10:10:37] [LOAD] - Adding as-chn-tj load data...
INFO [2024-10-07 10:10:38] [LOAD] - Adding as-chn-wm load data...
INFO [2024-10-07 10:10:39] [LOAD] - Adding as-chn-xi load data...
INFO [2024-10-07 10:10:40] [LOAD] - Adding as-chn-yu load data...
INFO [2024-10-07 10:10:42] [LOAD] - Adding as-chn-zh load data...
INFO [2024-10-07 10:10:43] [LOAD] - Adding as-idn load data...
INFO [2024-10-07 10:10:43] [LOAD] - Adding as-ind-ea load data...
INFO [2024-10-07 10:10:44] [LOAD] - Adding as-ind-ne load data...
INFO [2024-10-07 10:10:45] [LOAD] - Adding as-ind-no load data...
INFO [2024-10-07 10:10:46] [LOAD] - Adding as-ind-so load data...
INFO [2024-10-07 10:10:47] [LOAD] - Adding as-ind-we load data...
INFO [2024-10-07 10:10:48] [LOAD] - Adding as-irn load data...
INFO [2024-10-07 10:10:49] [LOAD] - Adding as-irq load data...
