INFO [2024-09-03 14:26:40] [MAIN] - Creating Deane_Outage__2024_09_03_14_26_40 study...

INFO [2024-09-03 14:26:40] [MAIN] - Unit commitment mode : ACCURATE
INFO [2024-09-03 14:26:40] [MAIN] - Adding nodes...

INFO [2024-09-03 14:26:44] [NODES] - Adding EU-CHE node...
INFO [2024-09-03 14:26:44] [NODES] - Adding EU-DEU node...
INFO [2024-09-03 14:26:44] [NODES] - Adding EU-FRA node...
INFO [2024-09-03 14:26:45] [MAIN] - Done adding nodes! (run time : 4.36s).

INFO [2024-09-03 14:26:45] [MAIN] - Adding districts...

INFO [2024-09-03 14:26:46] [DISTRICTS] - Creating global district...
INFO [2024-09-03 14:26:46] [DISTRICTS] - Done creating global district!
INFO [2024-09-03 14:26:46] [DISTRICTS] - Creating europe continental district...
INFO [2024-09-03 14:26:46] [DISTRICTS] - Done creating europe continental district!
INFO [2024-09-03 14:26:47] [MAIN] - Done adding districts! (run time : 1.7s).

INFO [2024-09-03 14:26:47] [MAIN] - Adding load data...

INFO [2024-09-03 14:26:51] [LOAD] - Adding EU-CHE load data...
INFO [2024-09-03 14:26:51] [LOAD] - Adding EU-DEU load data...
INFO [2024-09-03 14:26:51] [LOAD] - Adding EU-FRA load data...
INFO [2024-09-03 14:26:51] [MAIN] - Done adding load data! (run time : 4.38s).

INFO [2024-09-03 14:26:51] [MAIN] - Fetching wind data...

INFO [2024-09-03 14:26:51] [WIND] - Adding EU-CHE aggregated wind data...
INFO [2024-09-03 14:26:52] [WIND] - Adding EU-DEU aggregated wind data...
INFO [2024-09-03 14:26:52] [WIND] - Adding EU-FRA aggregated wind data...
INFO [2024-09-03 14:26:52] [MAIN] - Done adding wind data! (run time : 0.48s).

INFO [2024-09-03 14:26:52] [MAIN] - Fetching solar data...

INFO [2024-09-03 14:26:52] [SOLAR] - Adding EU-CHE aggregated solar data...
INFO [2024-09-03 14:26:52] [SOLAR] - Adding EU-DEU aggregated solar data...
INFO [2024-09-03 14:26:52] [SOLAR] - Adding EU-FRA aggregated solar data...
INFO [2024-09-03 14:26:52] [MAIN] - Done adding solar data! (run time : 0.59s).

INFO [2024-09-03 14:26:53] [MAIN] - Beginning hydro implementation...
INFO [2024-09-03 14:26:54] [HYDRO] - Initializing EU-CHE hydro parameters...
INFO [2024-09-03 14:26:55] [HYDRO] - Adding EU-CHE max power timeseries...
INFO [2024-09-03 14:26:56] [HYDRO] - Adding EU-CHE hydro profiles...
INFO [2024-09-03 14:26:57] [HYDRO] - Initializing EU-DEU hydro parameters...
INFO [2024-09-03 14:26:58] [HYDRO] - Adding EU-DEU max power timeseries...
INFO [2024-09-03 14:27:00] [HYDRO] - Adding EU-DEU hydro profiles...
INFO [2024-09-03 14:27:01] [HYDRO] - Initializing EU-FRA hydro parameters...
INFO [2024-09-03 14:27:02] [HYDRO] - Adding EU-FRA max power timeseries...
INFO [2024-09-03 14:27:03] [HYDRO] - Adding EU-FRA hydro profiles...
INFO [2024-09-03 14:27:03] [MAIN] - Done adding hydro!
INFO [2024-09-03 14:27:03] [MAIN] - Fetching thermal data...
INFO [2024-09-03 14:27:07] [MAIN] - Aggregating identical generators...
INFO [2024-09-03 14:27:08] [MAIN] - Running 15-clustering algorithm on generators...
INFO [2024-09-03 14:27:15] [THERMAL] - Adding DEU_COA_HEIZKRAFTWERKS11279_HEIZKRAFTWERKD11281_PLWERKJLIC11 generator to EU-DEU node...
INFO [2024-09-03 14:27:15] [THERMAL] - Adding DEU_COA_HEIZKRAFTWERKF11266_DESSAUPOWERST11037_GRUBENHEIZKRA generator to EU-DEU node...
INFO [2024-09-03 14:27:16] [THERMAL] - Adding DEU_COA_KESSEL411372_KRAFTWERK11391_HKWKARCHERSTR_11214_KOHL generator to EU-DEU node...
INFO [2024-09-03 14:27:16] [THERMAL] - Adding DEU_BIO_WIBIEBRICH11814_ENERTECHAMELN11093_EBKWKNAPSACK11055 generator to EU-DEU node...
INFO [2024-09-03 14:27:16] [THERMAL] - Adding DEU_WAS_MHKWFRANKFURT11454_STORAENSOMAXA11716 generator to EU-DEU node...
INFO [2024-09-03 14:27:16] [THERMAL] - Adding DEU_WAS_KARNAP11365_TRVBUSCHHAUS11728_BIOMASSGENERAT10955 generator to EU-DEU node...
INFO [2024-09-03 14:27:17] [THERMAL] - Adding DEU_BIO_BIOHKWHERBREC10945_BIOMASSGENERAT10968_BMHKWRERECKLI generator to EU-DEU node...
INFO [2024-09-03 14:27:17] [THERMAL] - Adding DEU_BIO_BIOMASSGENERAT10961_DT11026_MLLKRAFTWERK11494_MHKWRO generator to EU-DEU node...
INFO [2024-09-03 14:27:17] [THERMAL] - Adding DEU_BIO_BIOMASSGENERAT10953_FHKWLUDWIGSHAF11103_KRAFTWERKSCH generator to EU-DEU node...
INFO [2024-09-03 14:27:17] [THERMAL] - Adding DEU_BIO_BIOMASSGENERAT10962_BIOMASSEHEIZKRA10973_EEWGPPINGEN generator to EU-DEU node...
INFO [2024-09-03 14:27:18] [THERMAL] - Adding DEU_WAS_EEWENERGYFROM11059_EEWGRORSCH11060_TURBOSATZ111747_G generator to EU-DEU node...
INFO [2024-09-03 14:27:18] [THERMAL] - Adding DEU_WAS_MHKW11451_HKWMANNHEIM11216_RMVAKLN11598 generator to EU-DEU node...
INFO [2024-09-03 14:27:18] [THERMAL] - Adding DEU_WAS_MVABIELEFELD11460 generator to EU-DEU node...
INFO [2024-09-03 14:27:18] [THERMAL] - Adding DEU_BIO_BLOCKHEIZKRAFTW10981_ZWSF11844 generator to EU-DEU node...
INFO [2024-09-03 14:27:19] [THERMAL] - Adding DEU_WAS_BIOMASSGENERAT10951_MHKWWKW11452_BIOMASSEHEIZKR10970 generator to EU-DEU node...
INFO [2024-09-03 14:27:19] [THERMAL] - Adding DEU_BIO_BIOENERGIEPARK10946_BIOMASSEHEIZKRA10972_BIOMASSEKRA generator to EU-DEU node...
INFO [2024-09-03 14:27:19] [THERMAL] - Adding DEU_WAS_DAMPFTURBINENAN11028_REUTERWASTEFA11615 generator to EU-DEU node...
INFO [2024-09-03 14:27:20] [THERMAL] - Adding DEU_BIO_ZELLSTOFFSTEND11847_ZOLLINGPOWERS11851_CAPACITYSCALE generator to EU-DEU node...
INFO [2024-09-03 14:27:20] [THERMAL] - Adding DEU_NUC_GROHNDE11162 generator to EU-DEU node...
INFO [2024-09-03 14:27:20] [THERMAL] - Adding DEU_NUC_NECKARWESTHEIM11499 generator to EU-DEU node...
INFO [2024-09-03 14:27:21] [THERMAL] - Adding DEU_NUC_EMSLAND11062 generator to EU-DEU node...
INFO [2024-09-03 14:27:21] [THERMAL] - Adding DEU_NUC_PHILIPPSBURG211562 generator to EU-DEU node...
INFO [2024-09-03 14:27:21] [THERMAL] - Adding DEU_NUC_BROKDORF10922 generator to EU-DEU node...
INFO [2024-09-03 14:27:21] [THERMAL] - Adding DEU_NUC_ISAR211322 generator to EU-DEU node...
INFO [2024-09-03 14:27:22] [THERMAL] - Adding DEU_NUC_KERNKRAFTGUNDR11370 generator to EU-DEU node...
INFO [2024-09-03 14:27:22] [THERMAL] - Adding DEU_OIL_AUDORF10902_ITZEHOE11337 generator to EU-DEU node...
INFO [2024-09-03 14:27:22] [THERMAL] - Adding DEU_OIL_BRUNSBTTEL11000 generator to EU-DEU node...
INFO [2024-09-03 14:27:23] [THERMAL] - Adding DEU_OIL_SKWNATURALGAS11651_KRAFTWERKFULDA11397 generator to EU-DEU node...
INFO [2024-09-03 14:27:23] [THERMAL] - Adding DEU_OIL_KRAFTWERKHAUSH11399_RAFFINERIEKRAFT11601 generator to EU-DEU node...
INFO [2024-09-03 14:27:23] [THERMAL] - Adding DEU_OIL_WILHELMSHAVEN11816_SPITZENLASTANLA11702 generator to EU-DEU node...
INFO [2024-09-03 14:27:24] [THERMAL] - Adding DEU_OIL_WILMERSDORF11818_CAPACITYSCALER generator to EU-DEU node...
INFO [2024-09-03 14:27:24] [THERMAL] - Adding DEU_OIL_EEV11058 generator to EU-DEU node...
INFO [2024-09-03 14:27:24] [THERMAL] - Adding DEU_OIL_IKSPCKSCHWEDT11316 generator to EU-DEU node...
INFO [2024-09-03 14:27:25] [THERMAL] - Adding DEU_OIL_WEDEL11792 generator to EU-DEU node...
INFO [2024-09-03 14:27:25] [THERMAL] - Adding DEU_OIL_SPITZENLASTKRAF11703_KRAFTWERKWALHE11413 generator to EU-DEU node...
INFO [2024-09-03 14:27:25] [THERMAL] - Adding DEU_OIL_KRAFTWERK11392_MIRO11477 generator to EU-DEU node...
INFO [2024-09-03 14:27:26] [THERMAL] - Adding DEU_OIL_KWMITTELSBRE11346 generator to EU-DEU node...
INFO [2024-09-03 14:27:26] [THERMAL] - Adding DEU_OIL_MOABITOIL11482 generator to EU-DEU node...
INFO [2024-09-03 14:27:26] [THERMAL] - Adding DEU_OIL_RAFFINERIEKRAFT11602 generator to EU-DEU node...
INFO [2024-09-03 14:27:27] [THERMAL] - Adding DEU_OIL_DKWLEINAU11024_DKWNORD11025_SKWDIESEL11650_SPITZENLA generator to EU-DEU node...
INFO [2024-09-03 14:27:27] [THERMAL] - Adding DEU_GEO_CAPACITYSCALER generator to EU-DEU node...
INFO [2024-09-03 14:27:28] [THERMAL] - Adding DEU_WAV_CAPACITYSCALER generator to EU-DEU node...
INFO [2024-09-03 14:27:28] [THERMAL] - Adding DEU_OTH_ILKEKT11319 generator to EU-DEU node...
INFO [2024-09-03 14:27:28] [THERMAL] - Adding DEU_OTH_BIOMASSGENERAT10952 generator to EU-DEU node...
INFO [2024-09-03 14:27:29] [THERMAL] - Adding DEU_OTH_HKWWEST11236 generator to EU-DEU node...
INFO [2024-09-03 14:27:29] [THERMAL] - Adding DEU_OTH_DKKRAFTWERK11023 generator to EU-DEU node...
INFO [2024-09-03 14:27:30] [THERMAL] - Adding DEU_OTH_EBSHEIZKRAFTWE11057 generator to EU-DEU node...
INFO [2024-09-03 14:27:30] [THERMAL] - Adding DEU_OTH_OXEAGMBH11555 generator to EU-DEU node...
INFO [2024-09-03 14:27:30] [THERMAL] - Adding DEU_OTH_KRAFTWERKNORD11407 generator to EU-DEU node...
INFO [2024-09-03 14:27:31] [THERMAL] - Adding DEU_OTH_GICHTNATURALGA11145 generator to EU-DEU node...
INFO [2024-09-03 14:27:31] [THERMAL] - Adding DEU_OTH_O1011535 generator to EU-DEU node...
INFO [2024-09-03 14:27:31] [THERMAL] - Adding DEU_OTH_IKW11317 generator to EU-DEU node...
INFO [2024-09-03 14:27:32] [THERMAL] - Adding DEU_OTH_KRAFTWERKSALZG11409 generator to EU-DEU node...
INFO [2024-09-03 14:27:32] [THERMAL] - Adding FRA_GAS_GENNEVILLIERS19464 generator to EU-FRA node...
INFO [2024-09-03 14:27:32] [THERMAL] - Adding FRA_GAS_PONTSURSAMBRE10198 generator to EU-FRA node...
INFO [2024-09-03 14:27:32] [THERMAL] - Adding FRA_GAS_CROIXDEMETZ9304 generator to EU-FRA node...
INFO [2024-09-03 14:27:32] [THERMAL] - Adding FRA_GAS_COMBIGOLFE9114 generator to EU-FRA node...
INFO [2024-09-03 14:27:32] [THERMAL] - Adding FRA_GAS_BLENOD58946 generator to EU-FRA node...
INFO [2024-09-03 14:27:33] [THERMAL] - Adding FRA_GAS_EMILEHUCHET9363 generator to EU-FRA node...
INFO [2024-09-03 14:27:33] [THERMAL] - Adding FRA_GAS_BOUCHAIN78948 generator to EU-FRA node...
INFO [2024-09-03 14:27:33] [THERMAL] - Adding FRA_GAS_MARTIGUESPONTE9866 generator to EU-FRA node...
INFO [2024-09-03 14:27:33] [THERMAL] - Adding FRA_GAS_CAPACITYSCALER generator to EU-FRA node...
INFO [2024-09-03 14:27:33] [THERMAL] - Adding FRA_GAS_DK69328 generator to EU-FRA node...
INFO [2024-09-03 14:27:33] [THERMAL] - Adding FRA_COA_LUCY39603 generator to EU-FRA node...
INFO [2024-09-03 14:27:34] [THERMAL] - Adding FRA_COA_CAPACITYSCALER generator to EU-FRA node...
INFO [2024-09-03 14:27:34] [THERMAL] - Adding FRA_COA_EMILEHUCHET9364 generator to EU-FRA node...
INFO [2024-09-03 14:27:34] [THERMAL] - Adding FRA_COA_CORDEMAIS49116_HAVRE49538 generator to EU-FRA node...
INFO [2024-09-03 14:27:34] [THERMAL] - Adding FRA_COA_PROVENCE510115 generator to EU-FRA node...
INFO [2024-09-03 14:27:34] [THERMAL] - Adding FRA_BIO_PITHIVIERS10150_SAINTMARTINDE10457_VEDNE10745 generator to EU-FRA node...
INFO [2024-09-03 14:27:35] [THERMAL] - Adding FRA_BIO_ALLEMANT8850_AMANVILLERS8862_AUCH8917_BIMONT9017_BOR generator to EU-FRA node...
INFO [2024-09-03 14:27:35] [THERMAL] - Adding FRA_BIO_ARGENTEUIL8892_CHAMBRY9191_ANTIBES8878_MDAMILL9926_N generator to EU-FRA node...
INFO [2024-09-03 14:27:35] [THERMAL] - Adding FRA_BIO_CAPACITYSCALER generator to EU-FRA node...
INFO [2024-09-03 14:27:35] [THERMAL] - Adding FRA_BIO_AMIENS8869_BLARINGHEM9020_CONCARNEAU9263_CRPYENVALOI generator to EU-FRA node...
INFO [2024-09-03 14:27:36] [THERMAL] - Adding FRA_BIO_NICE10055_SAINTOUEN10475_LEMANS9746_VAUXLEPNIL10743_ generator to EU-FRA node...
INFO [2024-09-03 14:27:36] [THERMAL] - Adding FRA_BIO_MONTECH9977_NOYELLESSOUSL10067_VILLEFRANCHESU10775_A generator to EU-FRA node...
INFO [2024-09-03 14:27:36] [THERMAL] - Adding FRA_BIO_CALCE9127 generator to EU-FRA node...
INFO [2024-09-03 14:27:36] [THERMAL] - Adding FRA_BIO_AIXENPROVENCE8840_ARPAJONSURC8897_BAYONNE8976_CENON9 generator to EU-FRA node...
INFO [2024-09-03 14:27:36] [THERMAL] - Adding FRA_BIO_BAILLEULSURTH8957_BARSURAUBE8965_BENET8996_BNAC9102_ generator to EU-FRA node...
INFO [2024-09-03 14:27:37] [THERMAL] - Adding FRA_BIO_LEPLESSISGASS9757_SAINTJEANDEF10422_CLERMONTFERRAN92 generator to EU-FRA node...
INFO [2024-09-03 14:27:37] [THERMAL] - Adding FRA_BIO_FOSSURMER9434 generator to EU-FRA node...
INFO [2024-09-03 14:27:37] [THERMAL] - Adding FRA_BIO_VERTLEGRAND10758 generator to EU-FRA node...
INFO [2024-09-03 14:27:37] [THERMAL] - Adding FRA_BIO_ISSYLESMOULIN9578 generator to EU-FRA node...
INFO [2024-09-03 14:27:37] [THERMAL] - Adding FRA_BIO_COURON9296_DOUCHYLESMINE9352_LATRONCHE9660_LESCAR979 generator to EU-FRA node...
INFO [2024-09-03 14:27:38] [THERMAL] - Adding FRA_NUC_STLAURENT10330 generator to EU-FRA node...
INFO [2024-09-03 14:27:38] [THERMAL] - Adding FRA_NUC_CHINON9109 generator to EU-FRA node...
INFO [2024-09-03 14:27:38] [THERMAL] - Adding FRA_NUC_BLAYAIS8945 generator to EU-FRA node...
INFO [2024-09-03 14:27:39] [THERMAL] - Adding FRA_NUC_CRUAS9118_TRICASTIN110646 generator to EU-FRA node...
INFO [2024-09-03 14:27:39] [THERMAL] - Adding FRA_NUC_BELLEVILLE8944_GOLFECH9466_NOGENT10036 generator to EU-FRA node...
INFO [2024-09-03 14:27:39] [THERMAL] - Adding FRA_NUC_FLAMANVILLE9394_PENLY10110 generator to EU-FRA node...
INFO [2024-09-03 14:27:40] [THERMAL] - Adding FRA_NUC_STALBAN10328 generator to EU-FRA node...
INFO [2024-09-03 14:27:40] [THERMAL] - Adding FRA_NUC_GRAVELINES9468 generator to EU-FRA node...
INFO [2024-09-03 14:27:40] [THERMAL] - Adding FRA_NUC_CATTENOM9106 generator to EU-FRA node...
INFO [2024-09-03 14:27:41] [THERMAL] - Adding FRA_NUC_FESSENHEIM9393 generator to EU-FRA node...
INFO [2024-09-03 14:27:41] [THERMAL] - Adding FRA_NUC_PALUEL10108 generator to EU-FRA node...
INFO [2024-09-03 14:27:41] [THERMAL] - Adding FRA_NUC_DAMPIERRE9326 generator to EU-FRA node...
INFO [2024-09-03 14:27:41] [THERMAL] - Adding FRA_NUC_BUGEY8952 generator to EU-FRA node...
INFO [2024-09-03 14:27:42] [THERMAL] - Adding FRA_NUC_CIVAUX9111 generator to EU-FRA node...
INFO [2024-09-03 14:27:42] [THERMAL] - Adding FRA_NUC_CHOOZ9110 generator to EU-FRA node...
INFO [2024-09-03 14:27:42] [THERMAL] - Adding FRA_OIL_BRENNILIS8950 generator to EU-FRA node...
INFO [2024-09-03 14:27:43] [THERMAL] - Adding FRA_OIL_DIRINON9327 generator to EU-FRA node...
INFO [2024-09-03 14:27:43] [THERMAL] - Adding FRA_OIL_ARRIGHI8823 generator to EU-FRA node...
INFO [2024-09-03 14:27:43] [THERMAL] - Adding FRA_OIL_CORDEMAIS9115 generator to EU-FRA node...
INFO [2024-09-03 14:27:44] [THERMAL] - Adding FRA_OIL_CAPACITYSCALER generator to EU-FRA node...
INFO [2024-09-03 14:27:44] [THERMAL] - Adding FRA_OIL_PORCHEVILLE10112 generator to EU-FRA node...
INFO [2024-09-03 14:27:44] [THERMAL] - Adding FRA_GEO_BOUILLANTE9046 generator to EU-FRA node...
INFO [2024-09-03 14:27:44] [THERMAL] - Adding FRA_WAV_RANCE10241 generator to EU-FRA node...
INFO [2024-09-03 14:27:45] [THERMAL] - Adding FRA_WAV_CAPACITYSCALER generator to EU-FRA node...
INFO [2024-09-03 14:27:50] [MAIN] - Done adding thermal data! (run time : 0.79min).

INFO [2024-09-03 14:27:50] [MAIN] - Fetching battery data...

INFO [2024-09-03 14:27:50] [MAIN] - Aggregating identical batteries...
INFO [2024-09-03 14:27:51] [STORAGE] - Adding CHE_CHE_SwissDualCircui104 battery to EU-CHE node...
INFO [2024-09-03 14:27:51] [STORAGE] - Adding CHE_CHE_50kW60kWhEnergy99_Passivhaus50kW1103 battery to EU-CHE node...
INFO [2024-09-03 14:27:51] [STORAGE] - Adding CHE_CHE_CKWESpeicherWer100 battery to EU-CHE node...
INFO [2024-09-03 14:27:51] [STORAGE] - Adding CHE_CHE_LausannePolytec102 battery to EU-CHE node...
INFO [2024-09-03 14:27:51] [STORAGE] - Adding CHE_CHE_EPFLLeclancheDi101 battery to EU-CHE node...
INFO [2024-09-03 14:27:52] [STORAGE] - Adding CHE_CHE_TheZurichDietik105 battery to EU-CHE node...
INFO [2024-09-03 14:27:52] [STORAGE] - Adding CHE_PHS_OvaSpinPumpedHy119 battery to EU-CHE node...
INFO [2024-09-03 14:27:52] [STORAGE] - Adding CHE_PHS_Handeck3PumpedH112 battery to EU-CHE node...
INFO [2024-09-03 14:27:52] [STORAGE] - Adding CHE_PHS_EtzelwerkPumped107 battery to EU-CHE node...
INFO [2024-09-03 14:27:52] [STORAGE] - Adding CHE_PHS_TierfehdNestilP121 battery to EU-CHE node...
